,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2,RSPM_PM10,SO2,SPM,SO2_MOM_diff,month_number_diff,NO2_MOM_diff,RSPM_PM10_MOM_diff,SPM_MOM_diff
3342,Nanded,Residential,20130030,2013,3,30.5,45.5,31.0,,4.0,1.0,4.0,-1.0,
3343,Nanded,Residential,20130040,2013,4,34.0,61.0,34.0,,3.0,1.0,3.5,15.5,
3344,Nanded,Residential,20130050,2013,5,39.5,54.0,41.0,,7.0,1.0,5.5,-7.0,
3345,Nanded,Residential,20130060,2013,6,9.0,9.0,10.0,,-31.0,1.0,-30.5,-45.0,
3346,Nanded,Residential,20130070,2013,7,9.0,12.0,9.0,,-1.0,1.0,0.0,3.0,
3347,Nanded,Residential,20130080,2013,8,9.0,4.0,5.0,,-4.0,1.0,0.0,-8.0,
3348,Nanded,Residential,20130090,2013,9,15.0,35.0,19.0,,14.0,1.0,6.0,31.0,
3349,Nanded,Residential,20130100,2013,10,24.0,40.5,25.0,,6.0,1.0,9.0,5.5,
3350,Nanded,Residential,20130110,2013,11,14.0,55.0,21.0,,-4.0,1.0,-10.0,14.5,
3351,Nanded,Residential,20130120,2013,12,14.0,54.0,20.0,,-1.0,1.0,0.0,-1.0,
3352,Nanded,Residential,20140010,2014,1,19.0,46.0,21.0,,1.0,-11.0,5.0,-8.0,
3353,Nanded,Residential,20140020,2014,2,28.0,42.0,29.0,,8.0,1.0,9.0,-4.0,
3354,Nanded,Residential,20140030,2014,3,25.0,45.0,25.0,,-4.0,1.0,-3.0,3.0,
3355,Nanded,Residential,20140040,2014,4,27.5,55.5,28.0,,3.0,1.0,2.5,10.5,
3356,Nanded,Residential,20140050,2014,5,37.5,55.5,38.0,,10.0,1.0,10.0,0.0,
3357,Nanded,Residential,20140060,2014,6,31.0,61.0,36.5,,-1.5,1.0,-6.5,5.5,
3358,Nanded,Residential,20140070,2014,7,31.0,55.0,34.0,,-2.5,1.0,0.0,-6.0,
3359,Nanded,Residential,20140080,2014,8,30.0,61.5,30.5,,-3.5,1.0,-1.0,6.5,
3360,Nanded,Residential,20140090,2014,9,28.5,120.0,28.0,,-2.5,1.0,-1.5,58.5,
3361,Nanded,Residential,20140100,2014,10,28.5,122.5,28.0,,0.0,1.0,0.0,2.5,
3362,Nanded,Residential,20140110,2014,11,28.0,121.0,28.0,,0.0,1.0,-0.5,-1.5,
3363,Nanded,Residential,20140120,2014,12,29.5,120.5,31.5,,3.5,1.0,1.5,-0.5,
3364,Nanded,Residential,20150010,2015,1,31.0,158.0,37.0,,5.5,-11.0,1.5,37.5,
3365,Nanded,Residential,20150020,2015,2,29.5,141.0,32.5,,-4.5,1.0,-1.5,-17.0,
3366,Nanded,Residential,20150030,2015,3,29.5,139.0,32.0,,-0.5,1.0,0.0,-2.0,
3367,Nanded,Residential,20150040,2015,4,28.0,117.5,27.5,,-4.5,1.0,-1.5,-21.5,
3368,Nanded,Residential,20150050,2015,5,31.0,164.0,37.0,,9.5,1.0,3.0,46.5,
3369,Nanded,Residential,20150060,2015,6,29.5,141.0,32.0,,-5.0,1.0,-1.5,-23.0,
3370,Nanded,Residential,20150070,2015,7,28.0,119.0,28.0,,-4.0,1.0,-1.5,-22.0,
3371,Nanded,Residential,20150080,2015,8,31.0,158.0,36.0,,8.0,1.0,3.0,39.0,
3372,Nanded,Residential,20150090,2015,9,28.0,120.0,28.0,,-8.0,1.0,-3.0,-38.0,
3373,Nanded,Residential,20150100,2015,10,30.0,158.0,36.0,,8.0,1.0,2.0,38.0,
3374,Nanded,Residential,20150110,2015,11,29.5,138.5,32.5,,-3.5,1.0,-0.5,-19.5,
3375,Nanded,Residential,20150120,2015,12,28.0,119.0,29.0,,-3.5,1.0,-1.5,-19.5,
3376,Nashik,Industrial,19940040,1994,4,20.1,,15.7,393.0,,,,,
3377,Nashik,Industrial,19940050,1994,5,29.8,,16.4,255.0,0.6999999999999993,1.0,9.7,,-138.0
3378,Nashik,Industrial,19940060,1994,6,29.0,,14.9,191.0,-1.4999999999999982,1.0,-0.8000000000000007,,-64.0
3379,Nashik,Industrial,19940070,1994,7,26.8,,16.8,172.0,1.9000000000000004,1.0,-2.1999999999999993,,-19.0
3380,Nashik,Industrial,19940080,1994,8,28.4,,14.6,108.0,-2.200000000000001,1.0,1.5999999999999979,,-64.0
3381,Nashik,Industrial,19940090,1994,9,30.4,,15.7,129.0,1.0999999999999996,1.0,2.0,,21.0
3382,Nashik,Industrial,19940110,1994,11,25.7,,15.6,113.0,,2.0,,,
3383,Nashik,Industrial,19940120,1994,12,21.3,,10.4,139.0,-5.199999999999999,1.0,-4.399999999999999,,26.0
3384,Nashik,Industrial,19960060,1996,6,17.5,,18.9,94.0,,-6.0,,,
3385,Nashik,Industrial,19960070,1996,7,22.7,,23.2,77.0,4.300000000000001,1.0,5.199999999999999,,-17.0
3386,Nashik,Industrial,19960080,1996,8,28.8,,28.0,118.0,4.800000000000001,1.0,6.100000000000001,,41.0
3387,Nashik,Industrial,19960090,1996,9,38.1,,38.8,103.0,10.799999999999997,1.0,9.3,,-15.0
3388,Nashik,Industrial,19960100,1996,10,28.1,,30.8,124.0,-7.9999999999999964,1.0,-10.0,,21.0
3389,Nashik,Industrial,19960110,1996,11,28.4,,43.0,151.0,12.2,1.0,0.29999999999999716,,27.0
3390,Nashik,Industrial,19960120,1996,12,22.9,,32.4,159.0,-10.600000000000001,1.0,-5.5,,8.0
3391,Nashik,Industrial,19970010,1997,1,19.9,,48.7,135.0,16.300000000000004,-11.0,-3.0,,-24.0
3392,Nashik,Industrial,19970020,1997,2,19.0,,39.3,244.0,-9.400000000000006,1.0,-0.8999999999999986,,109.0
3393,Nashik,Industrial,19970030,1997,3,33.1,,35.7,232.0,-3.5999999999999943,1.0,14.100000000000001,,-12.0
3394,Nashik,Industrial,19970040,1997,4,43.9,,45.6,251.0,9.899999999999999,1.0,10.799999999999997,,19.0
3395,Nashik,Industrial,19970050,1997,5,23.8,,29.4,149.0,-16.200000000000003,1.0,-20.099999999999998,,-102.0
3396,Nashik,Industrial,19970060,1997,6,15.8,,29.7,100.0,0.3000000000000007,1.0,-8.0,,-49.0
3397,Nashik,Industrial,19970070,1997,7,19.4,,27.0,130.0,-2.6999999999999993,1.0,3.599999999999998,,30.0
3398,Nashik,Industrial,19970080,1997,8,28.9,,29.4,147.0,2.3999999999999986,1.0,9.5,,17.0
3399,Nashik,Industrial,19970090,1997,9,39.1,,38.9,144.0,9.5,1.0,10.200000000000003,,-3.0
3400,Nashik,Industrial,19970100,1997,10,39.2,,37.2,179.0,-1.6999999999999957,1.0,0.10000000000000142,,35.0
3401,Nashik,Industrial,19970110,1997,11,37.5,,37.9,149.0,0.6999999999999957,1.0,-1.7000000000000028,,-30.0
3402,Nashik,Industrial,19970120,1997,12,40.1,,38.5,209.0,0.6000000000000014,1.0,2.6000000000000014,,60.0
3403,Nashik,Industrial,19980010,1998,1,29.3,,42.6,158.0,4.100000000000001,-11.0,-10.8,,-51.0
3404,Nashik,Industrial,19980020,1998,2,30.3,,33.2,143.0,-9.399999999999999,1.0,1.0,,-15.0
3405,Nashik,Industrial,19980030,1998,3,31.1,,38.6,147.0,5.399999999999999,1.0,0.8000000000000007,,4.0
3406,Nashik,Industrial,19980040,1998,4,33.9,,35.4,154.0,-3.200000000000003,1.0,2.799999999999997,,7.0
3407,Nashik,Industrial,19980050,1998,5,27.8,,26.2,173.0,-9.2,1.0,-6.099999999999998,,19.0
3408,Nashik,Industrial,19980060,1998,6,33.0,,30.9,108.0,4.699999999999999,1.0,5.199999999999999,,-65.0
3409,Nashik,Industrial,19980070,1998,7,33.6,,36.6,105.0,5.700000000000003,1.0,0.6000000000000014,,-3.0
3410,Nashik,Industrial,19990010,1999,1,34.1,,26.2,172.0,,-6.0,,,
3411,Nashik,Industrial,19990020,1999,2,25.9,,27.8,129.0,1.6000000000000014,1.0,-8.200000000000003,,-43.0
3412,Nashik,Industrial,19990030,1999,3,30.2,,28.8,160.0,1.0,1.0,4.300000000000001,,31.0
3413,Nashik,Industrial,19990040,1999,4,20.7,,31.5,136.0,2.6999999999999993,1.0,-9.5,,-24.0
3414,Nashik,Industrial,19990050,1999,5,21.9,,26.1,111.0,-5.399999999999999,1.0,1.1999999999999993,,-25.0
3415,Nashik,Industrial,19990060,1999,6,21.7,,30.3,87.0,4.199999999999999,1.0,-0.1999999999999993,,-24.0
3416,Nashik,Industrial,19990070,1999,7,14.0,,21.7,58.0,-8.600000000000001,1.0,-7.699999999999999,,-29.0
3417,Nashik,Industrial,19990080,1999,8,19.4,,35.0,90.0,13.3,1.0,5.399999999999999,,32.0
3418,Nashik,Industrial,19990090,1999,9,20.6,,36.6,30.0,1.6000000000000014,1.0,1.2000000000000028,,-60.0
3419,Nashik,Industrial,19990100,1999,10,24.9,,30.2,25.0,-6.400000000000002,1.0,4.299999999999997,,-5.0
3420,Nashik,Industrial,19990110,1999,11,24.7,,38.3,37.0,8.099999999999998,1.0,-0.1999999999999993,,12.0
3421,Nashik,Industrial,19990120,1999,12,21.6,,37.6,59.0,-0.6999999999999957,1.0,-3.099999999999998,,22.0
3422,Nashik,Industrial,20000010,2000,1,16.7,,35.1,72.0,-2.5,-11.0,-4.900000000000002,,13.0
3423,Nashik,Industrial,20000020,2000,2,19.5,,35.7,37.0,0.6000000000000014,1.0,2.8000000000000007,,-35.0
3424,Nashik,Industrial,20000030,2000,3,11.3,,30.3,46.0,-5.400000000000002,1.0,-8.2,,9.0
3425,Nashik,Industrial,20000040,2000,4,14.2,,24.6,67.0,-5.699999999999999,1.0,2.8999999999999986,,21.0
3426,Nashik,Industrial,20000050,2000,5,24.5,,28.4,88.0,3.799999999999997,1.0,10.3,,21.0
3427,Nashik,Industrial,20000060,2000,6,16.5,,23.5,84.0,-4.899999999999999,1.0,-8.0,,-4.0
3428,Nashik,Industrial,20000070,2000,7,16.7,,20.2,47.0,-3.3000000000000007,1.0,0.1999999999999993,,-37.0
3429,Nashik,Industrial,20000080,2000,8,12.6,,22.5,65.0,2.3000000000000007,1.0,-4.1,,18.0
3430,Nashik,Industrial,20000090,2000,9,21.1,,30.8,85.0,8.3,1.0,8.500000000000002,,20.0
3431,Nashik,Industrial,20000100,2000,10,20.1,,35.8,84.0,4.9999999999999964,1.0,-1.0,,-1.0
3432,Nashik,Industrial,20010010,2001,1,22.4,,19.9,332.0,,-9.0,,,
3433,Nashik,Industrial,20010020,2001,2,31.8,,27.8,292.0,7.900000000000002,1.0,9.400000000000002,,-40.0
3434,Nashik,Industrial,20010030,2001,3,24.9,,33.7,219.0,5.900000000000002,1.0,-6.900000000000002,,-73.0
3435,Nashik,Industrial,20010040,2001,4,19.5,,18.3,177.0,-15.400000000000002,1.0,-5.399999999999999,,-42.0
3436,Nashik,Industrial,20010050,2001,5,18.0,,24.4,150.0,6.099999999999998,1.0,-1.5,,-27.0
3437,Nashik,Industrial,20010060,2001,6,15.2,,20.9,148.0,-3.5,1.0,-2.8000000000000007,,-2.0
3438,Nashik,Industrial,20010070,2001,7,14.0,,17.8,269.0,-3.099999999999998,1.0,-1.1999999999999993,,121.0
3439,Nashik,Industrial,20010080,2001,8,19.7,,18.6,141.0,0.8000000000000007,1.0,5.699999999999999,,-128.0
3440,Nashik,Industrial,20010090,2001,9,11.4,,14.0,122.0,-4.600000000000001,1.0,-8.299999999999999,,-19.0
3441,Nashik,Industrial,20010100,2001,10,9.8,,12.9,35.0,-1.0999999999999996,1.0,-1.5999999999999996,,-87.0
3442,Nashik,Industrial,20010110,2001,11,15.7,,15.0,170.0,2.0999999999999996,1.0,5.899999999999999,,135.0
3443,Nashik,Industrial,20010120,2001,12,9.4,,15.3,113.0,0.3000000000000007,1.0,-6.299999999999999,,-57.0
3444,Nashik,Industrial,20020010,2002,1,13.5,,18.2,98.0,2.8999999999999986,-11.0,4.1,,-15.0
3445,Nashik,Industrial,20020020,2002,2,15.6,,16.3,90.0,-1.8999999999999986,1.0,2.0999999999999996,,-8.0
3446,Nashik,Industrial,20020030,2002,3,14.8,,18.8,87.0,2.5,1.0,-0.7999999999999989,,-3.0
3447,Nashik,Industrial,20020040,2002,4,13.3,,17.9,131.0,-0.9000000000000021,1.0,-1.5,,44.0
3448,Nashik,Industrial,20020050,2002,5,23.2,,23.5,91.0,5.600000000000001,1.0,9.899999999999999,,-40.0
3449,Nashik,Industrial,20020060,2002,6,13.6,,14.7,90.0,-8.8,1.0,-9.6,,-1.0
3450,Nashik,Industrial,20020070,2002,7,18.2,,18.4,61.0,3.6999999999999993,1.0,4.6,,-29.0
3451,Nashik,Industrial,20020080,2002,8,16.6,,23.6,112.0,5.200000000000003,1.0,-1.5999999999999979,,51.0
3452,Nashik,Industrial,20020090,2002,9,20.3,,29.0,219.0,5.399999999999999,1.0,3.6999999999999993,,107.0
3453,Nashik,Industrial,20020100,2002,10,17.3,,21.2,137.0,-7.800000000000001,1.0,-3.0,,-82.0
3454,Nashik,Industrial,20020110,2002,11,18.9,,22.0,118.0,0.8000000000000007,1.0,1.5999999999999979,,-19.0
3455,Nashik,Industrial,20020120,2002,12,17.6,,22.85,114.0,0.8500000000000014,1.0,-1.2999999999999972,,-4.0
3456,Nashik,Industrial,20040010,2004,1,22.0,83.0,27.0,160.0,4.149999999999999,-11.0,4.399999999999999,,46.0
3457,Nashik,Industrial,20040020,2004,2,28.0,107.0,29.0,152.0,2.0,1.0,6.0,24.0,-8.0
3458,Nashik,Industrial,20040030,2004,3,24.0,71.5,31.5,118.5,2.5,1.0,-4.0,-35.5,-33.5
3459,Nashik,Industrial,20040040,2004,4,27.0,89.0,39.0,124.0,7.5,1.0,3.0,17.5,5.5
3460,Nashik,Industrial,20040050,2004,5,23.0,70.0,32.0,141.0,-7.0,1.0,-4.0,-19.0,17.0
3461,Nashik,Industrial,20040060,2004,6,25.5,76.5,35.0,140.0,3.0,1.0,2.5,6.5,-1.0
3462,Nashik,Industrial,20040070,2004,7,24.5,41.0,25.5,107.0,-9.5,1.0,-1.0,-35.5,-33.0
3463,Nashik,Industrial,20040080,2004,8,26.0,53.0,31.0,115.0,5.5,1.0,1.5,12.0,8.0
3464,Nashik,Industrial,20040090,2004,9,20.0,45.0,26.0,108.0,-5.0,1.0,-6.0,-8.0,-7.0
3465,Nashik,Industrial,20040100,2004,10,24.5,47.5,32.0,109.5,6.0,1.0,4.5,2.5,1.5
3466,Nashik,Industrial,20040110,2004,11,29.5,115.0,35.5,180.0,3.5,1.0,5.0,67.5,70.5
3467,Nashik,Industrial,20040120,2004,12,30.0,104.0,31.0,154.0,-4.5,1.0,0.5,-11.0,-26.0
3468,Nashik,Industrial,20050010,2005,1,21.5,74.0,34.2,115.0,3.200000000000003,-11.0,-8.5,-30.0,-39.0
3469,Nashik,Industrial,20050020,2005,2,26.5,82.0,38.7,122.0,4.5,1.0,5.0,8.0,7.0
3470,Nashik,Industrial,20050030,2005,3,31.0,106.0,38.0,131.0,-0.7000000000000028,1.0,4.5,24.0,9.0
3471,Nashik,Industrial,20050040,2005,4,24.85,87.0,30.1,118.0,-7.899999999999999,1.0,-6.149999999999999,-19.0,-13.0
3472,Nashik,Industrial,20050050,2005,5,29.5,117.0,34.75,201.5,4.649999999999999,1.0,4.649999999999999,30.0,83.5
3473,Nashik,Industrial,20050060,2005,6,21.5,73.0,22.7,101.5,-12.05,1.0,-8.0,-44.0,-100.0
3474,Nashik,Industrial,20050070,2005,7,33.0,117.0,36.0,273.0,13.3,1.0,11.5,44.0,171.5
3475,Nashik,Industrial,20050080,2005,8,30.5,118.0,39.5,245.5,3.5,1.0,-2.5,1.0,-27.5
3476,Nashik,Industrial,20050090,2005,9,32.0,110.0,35.0,219.0,-4.5,1.0,1.5,-8.0,-26.5
3477,Nashik,Industrial,20050100,2005,10,29.0,110.0,37.0,230.0,2.0,1.0,-3.0,0.0,11.0
3478,Nashik,Industrial,20050110,2005,11,30.0,110.0,35.0,220.0,-2.0,1.0,1.0,0.0,-10.0
3479,Nashik,Industrial,20050120,2005,12,31.0,104.0,37.0,207.0,2.0,1.0,1.0,-6.0,-13.0
3480,Nashik,Industrial,20060010,2006,1,25.3,85.0,33.0,186.0,-4.0,-11.0,-5.699999999999999,-19.0,-21.0
3481,Nashik,Industrial,20060020,2006,2,25.3,80.0,32.7,179.0,-0.29999999999999716,1.0,0.0,-5.0,-7.0
3482,Nashik,Industrial,20060030,2006,3,26.55,93.5,31.25,193.0,-1.4500000000000028,1.0,1.25,13.5,14.0
3483,Nashik,Industrial,20060040,2006,4,27.5,94.0,35.7,196.0,4.450000000000003,1.0,0.9499999999999993,0.5,3.0
3484,Nashik,Industrial,20060050,2006,5,27.65,83.0,31.7,180.5,-4.0000000000000036,1.0,0.14999999999999858,-11.0,-15.5
3485,Nashik,Industrial,20060060,2006,6,26.75,77.0,30.6,173.0,-1.0999999999999979,1.0,-0.8999999999999986,-6.0,-7.5
3486,Nashik,Industrial,20060070,2006,7,27.5,68.0,31.5,129.0,0.8999999999999986,1.0,0.75,-9.0,-44.0
3487,Nashik,Industrial,20060080,2006,8,27.0,57.0,32.0,117.0,0.5,1.0,-0.5,-11.0,-12.0
3488,Nashik,Industrial,20060090,2006,9,31.15,49.0,40.0,102.0,8.0,1.0,4.149999999999999,-8.0,-15.0
3489,Nashik,Industrial,20060100,2006,10,28.05,69.5,36.35,117.0,-3.6499999999999986,1.0,-3.099999999999998,20.5,15.0
3490,Nashik,Industrial,20060110,2006,11,28.85,50.5,37.75,100.0,1.3999999999999986,1.0,0.8000000000000007,-19.0,-17.0
3491,Nashik,Industrial,20060120,2006,12,29.7,40.0,37.15,83.0,-0.6000000000000014,1.0,0.8499999999999979,-10.5,-17.0
3492,Nashik,Industrial,20070010,2007,1,33.2,43.0,41.5,94.0,4.350000000000001,-11.0,3.5000000000000036,3.0,11.0
3493,Nashik,Industrial,20070020,2007,2,41.5,53.0,47.0,112.0,5.5,1.0,8.299999999999997,10.0,18.0
3494,Nashik,Industrial,20070030,2007,3,39.5,50.5,48.1,107.5,1.1000000000000014,1.0,-2.0,-2.5,-4.5
3495,Nashik,Industrial,20070040,2007,4,42.1,53.0,54.5,111.0,6.399999999999999,1.0,2.6000000000000014,2.5,3.5
3496,Nashik,Industrial,20070050,2007,5,37.0,47.0,47.5,97.0,-7.0,1.0,-5.100000000000001,-6.0,-14.0
3497,Nashik,Industrial,20070060,2007,6,33.0,43.0,42.55,95.0,-4.950000000000003,1.0,-4.0,-4.0,-2.0
3498,Nashik,Industrial,20070070,2007,7,33.2,40.5,41.0,89.5,-1.5499999999999972,1.0,0.20000000000000284,-2.5,-5.5
3499,Nashik,Industrial,20070080,2007,8,36.2,43.0,40.3,93.0,-0.7000000000000028,1.0,3.0,2.5,3.5
3500,Nashik,Industrial,20070090,2007,9,36.85,44.5,46.15,99.0,5.850000000000001,1.0,0.6499999999999986,1.5,6.0
3501,Nashik,Industrial,20070100,2007,10,36.3,47.0,44.5,104.0,-1.6499999999999986,1.0,-0.5500000000000043,2.5,5.0
3502,Nashik,Industrial,20070110,2007,11,34.9,43.5,42.65,94.0,-1.8500000000000014,1.0,-1.3999999999999986,-3.5,-10.0
3503,Nashik,Industrial,20070120,2007,12,34.6,46.0,42.85,101.0,0.20000000000000284,1.0,-0.29999999999999716,2.5,7.0
3504,Nashik,Industrial,20080010,2008,1,32.1,52.5,36.75,111.0,-6.100000000000001,-11.0,-2.5,6.5,10.0
3505,Nashik,Industrial,20080020,2008,2,30.15,45.0,31.6,101.0,-5.149999999999999,1.0,-1.9500000000000028,-7.5,-10.0
3506,Nashik,Industrial,20080030,2008,3,19.7,93.0,21.3,149.0,-10.3,1.0,-10.45,48.0,48.0
3507,Nashik,Industrial,20080040,2008,4,19.3,82.0,26.3,184.0,5.0,1.0,-0.3999999999999986,-11.0,35.0
3508,Nashik,Industrial,20080050,2008,5,22.2,76.0,31.0,178.0,4.699999999999999,1.0,2.8999999999999986,-6.0,-6.0
3509,Nashik,Industrial,20080060,2008,6,21.15,61.0,30.4,145.5,-0.6000000000000014,1.0,-1.0500000000000007,-15.0,-32.5
3510,Nashik,Industrial,20080070,2008,7,21.65,68.0,30.6,158.5,0.20000000000000284,1.0,0.5,7.0,13.0
3511,Nashik,Industrial,20080080,2008,8,25.0,50.0,30.15,109.5,-0.45000000000000284,1.0,3.3500000000000014,-18.0,-49.0
3512,Nashik,Industrial,20080090,2008,9,29.7,40.0,32.35,93.0,2.200000000000003,1.0,4.699999999999999,-10.0,-16.5
3513,Nashik,Industrial,20080100,2008,10,24.5,98.0,32.0,160.0,-0.3500000000000014,1.0,-5.199999999999999,58.0,67.0
3514,Nashik,Industrial,20080110,2008,11,25.8,115.0,30.3,163.0,-1.6999999999999993,1.0,1.3000000000000007,17.0,3.0
3515,Nashik,Industrial,20080120,2008,12,32.3,126.0,31.2,193.0,0.8999999999999986,1.0,6.4999999999999964,11.0,30.0
3516,Nashik,Industrial,20090010,2009,1,34.85,135.0,30.75,199.0,-0.4499999999999993,-11.0,2.5500000000000043,9.0,6.0
3517,Nashik,Industrial,20090020,2009,2,33.1,109.0,28.05,200.0,-2.6999999999999993,1.0,-1.75,-26.0,1.0
3518,Nashik,Industrial,20090030,2009,3,35.0,91.5,27.9,152.5,-0.15000000000000213,1.0,1.8999999999999986,-17.5,-47.5
3519,Nashik,Industrial,20090040,2009,4,31.1,102.0,28.4,179.0,0.5,1.0,-3.8999999999999986,10.5,26.5
3520,Nashik,Industrial,20090050,2009,5,24.7,85.0,20.8,153.0,-7.599999999999998,1.0,-6.400000000000002,-17.0,-26.0
3521,Nashik,Industrial,20090060,2009,6,23.6,72.5,20.2,127.0,-0.6000000000000014,1.0,-1.0999999999999979,-12.5,-26.0
3522,Nashik,Industrial,20090070,2009,7,26.0,55.0,24.3,109.0,4.100000000000001,1.0,2.3999999999999986,-17.5,-18.0
3523,Nashik,Industrial,20090080,2009,8,28.2,46.0,21.5,90.0,-2.8000000000000007,1.0,2.1999999999999993,-9.0,-19.0
3524,Nashik,Industrial,20090090,2009,9,27.6,40.5,19.1,77.5,-2.3999999999999986,1.0,-0.5999999999999979,-5.5,-12.5
3525,Nashik,Industrial,20090100,2009,10,28.5,61.0,19.5,103.0,0.3999999999999986,1.0,0.8999999999999986,20.5,25.5
3526,Nashik,Industrial,20090110,2009,11,30.6,102.5,21.6,170.5,2.1000000000000014,1.0,2.1000000000000014,41.5,67.5
3527,Nashik,Industrial,20090120,2009,12,29.7,92.0,21.6,137.5,0.0,1.0,-0.9000000000000021,-10.5,-33.0
3528,Nashik,Industrial,20100010,2010,1,28.0,98.0,23.0,167.0,1.3999999999999986,-11.0,-1.6999999999999993,6.0,29.5
3529,Nashik,Industrial,20100020,2010,2,30.0,100.0,23.0,195.0,0.0,1.0,2.0,2.0,28.0
3530,Nashik,Industrial,20100030,2010,3,36.0,106.0,30.0,216.0,7.0,1.0,6.0,6.0,21.0
3531,Nashik,Industrial,20100040,2010,4,22.5,70.0,21.0,152.0,-9.0,1.0,-13.5,-36.0,-64.0
3532,Nashik,Industrial,20100050,2010,5,26.0,60.0,23.0,140.0,2.0,1.0,3.5,-10.0,-12.0
3533,Nashik,Industrial,20100060,2010,6,27.0,55.5,24.0,93.0,1.0,1.0,1.0,-4.5,-47.0
3534,Nashik,Industrial,20100070,2010,7,25.0,51.0,20.0,61.0,-4.0,1.0,-2.0,-4.5,-32.0
3535,Nashik,Industrial,20100080,2010,8,22.0,43.5,20.5,40.0,0.5,1.0,-3.0,-7.5,-21.0
3536,Nashik,Industrial,20100090,2010,9,23.0,55.5,21.0,53.0,0.5,1.0,1.0,12.0,13.0
3537,Nashik,Industrial,20100100,2010,10,23.0,81.0,22.0,122.0,1.0,1.0,0.0,25.5,69.0
3538,Nashik,Industrial,20100110,2010,11,24.0,71.5,22.5,118.0,0.5,1.0,1.0,-9.5,-4.0
3539,Nashik,Industrial,20100120,2010,12,26.0,97.0,24.0,161.0,1.5,1.0,2.0,25.5,43.0
3540,Nashik,Industrial,20110010,2011,1,27.0,71.0,25.0,,1.0,-11.0,1.0,-26.0,
3541,Nashik,Industrial,20110020,2011,2,28.0,101.0,28.0,,3.0,1.0,1.0,30.0,
3542,Nashik,Industrial,20110030,2011,3,30.5,79.0,30.0,,2.0,1.0,2.5,-22.0,
3543,Nashik,Industrial,20110040,2011,4,30.0,77.5,30.0,,0.0,1.0,-0.5,-1.5,
3544,Nashik,Industrial,20110050,2011,5,29.5,86.5,29.0,,-1.0,1.0,-0.5,9.0,
3545,Nashik,Industrial,20110060,2011,6,29.0,66.5,29.0,,0.0,1.0,-0.5,-20.0,
3546,Nashik,Industrial,20110070,2011,7,27.0,68.0,23.0,,-6.0,1.0,-2.0,1.5,
3547,Nashik,Industrial,20110080,2011,8,26.0,53.0,24.0,,1.0,1.0,-1.0,-15.0,
3548,Nashik,Industrial,20110090,2011,9,25.0,80.5,24.0,,0.0,1.0,-1.0,27.5,
3549,Nashik,Industrial,20110100,2011,10,28.5,80.0,27.0,,3.0,1.0,3.5,-0.5,
3550,Nashik,Industrial,20110110,2011,11,29.0,124.0,27.0,,0.0,1.0,0.5,44.0,
3551,Nashik,Industrial,20110120,2011,12,30.0,106.0,25.0,,-2.0,1.0,1.0,-18.0,
3552,Nashik,Industrial,20120010,2012,1,31.0,128.0,24.0,,-1.0,-11.0,1.0,22.0,
3553,Nashik,Industrial,20120020,2012,2,24.0,95.0,23.0,,-1.0,1.0,-7.0,-33.0,
3554,Nashik,Industrial,20120030,2012,3,29.0,112.0,25.0,,2.0,1.0,5.0,17.0,
3555,Nashik,Industrial,20120040,2012,4,25.5,92.5,22.5,,-2.5,1.0,-3.5,-19.5,
3556,Nashik,Industrial,20120050,2012,5,24.5,77.0,21.5,,-1.0,1.0,-1.0,-15.5,
3557,Nashik,Industrial,20120060,2012,6,27.0,83.5,23.0,,1.5,1.0,2.5,6.5,
3558,Nashik,Industrial,20120070,2012,7,26.0,89.5,24.5,,1.5,1.0,-1.0,6.0,
3559,Nashik,Industrial,20120080,2012,8,24.5,68.0,25.0,,0.5,1.0,-1.5,-21.5,
3560,Nashik,Industrial,20120090,2012,9,29.0,81.0,26.0,,1.0,1.0,4.5,13.0,
3561,Nashik,Industrial,20120100,2012,10,26.0,86.0,23.0,,-3.0,1.0,-3.0,5.0,
3562,Nashik,Industrial,20120110,2012,11,25.5,82.0,25.0,,2.0,1.0,-0.5,-4.0,
3563,Nashik,Industrial,20120120,2012,12,26.5,73.0,25.0,,0.0,1.0,1.0,-9.0,
3564,Nashik,Industrial,20130010,2013,1,26.5,107.0,26.5,,1.5,-11.0,0.0,34.0,
3565,Nashik,Industrial,20130020,2013,2,29.0,130.0,26.0,,-0.5,1.0,2.5,23.0,
3566,Nashik,Industrial,20130030,2013,3,32.0,114.0,31.0,,5.0,1.0,3.0,-16.0,
3567,Nashik,Industrial,20130040,2013,4,30.5,87.5,29.0,,-2.0,1.0,-1.5,-26.5,
3568,Nashik,Industrial,20130050,2013,5,29.0,78.0,26.0,,-3.0,1.0,-1.5,-9.5,
3569,Nashik,Industrial,20130060,2013,6,32.5,92.5,29.5,,3.5,1.0,3.5,14.5,
3570,Nashik,Industrial,20130070,2013,7,26.0,67.0,26.0,,-3.5,1.0,-6.5,-25.5,
3571,Nashik,Industrial,20130080,2013,8,28.0,61.5,27.0,,1.0,1.0,2.0,-5.5,
3572,Nashik,Industrial,20130090,2013,9,28.0,50.5,27.5,,0.5,1.0,0.0,-11.0,
3573,Nashik,Industrial,20130100,2013,10,30.0,72.0,29.0,,1.5,1.0,2.0,21.5,
3574,Nashik,Industrial,20130110,2013,11,29.0,70.0,26.0,,-3.0,1.0,-1.0,-2.0,
