,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
1534,Jalna,Industrial,11,2011,25.700000000000003,99.39999999999999,6.7,
1535,Jalna,Industrial,11,2012,30.6,98.2,9.7,
1536,Jalna,Industrial,11,2013,31.0,107.7,11.0,
1537,Jalna,Industrial,11,2014,29.700000000000003,129.6,10.7,
1538,Jalna,Industrial,11,2015,30.4,68.0,12.0,
1539,Jalna,Industrial,12,2011,25.8,135.4,6.800000000000001,
1540,Jalna,Industrial,12,2012,31.2,101.6,9.6,
1541,Jalna,Industrial,12,2013,30.0,125.0,11.0,
1542,Jalna,Industrial,12,2014,29.9,100.8,10.9,
1543,Jalna,Industrial,12,2015,29.0,83.19999999999999,9.6,
1544,Jalna,Residential,1,2011,17.6,53.400000000000006,5.0,
1545,Jalna,Residential,1,2012,25.700000000000003,93.0,5.699999999999999,
1546,Jalna,Residential,1,2013,29.700000000000003,64.4,9.7,
1547,Jalna,Residential,1,2014,27.1,64.10000000000001,8.7,
1548,Jalna,Residential,2,2011,19.8,43.2,5.0,
1549,Jalna,Residential,2,2012,24.7,53.9,6.7,
1550,Jalna,Residential,2,2013,28.5,69.5,9.5,
1551,Jalna,Residential,2,2014,29.2,90.80000000000001,7.8,
1552,Jalna,Residential,2,2015,29.400000000000002,112.1,12.4,
1553,Jalna,Residential,3,2011,26.300000000000004,71.5,5.2,
1554,Jalna,Residential,3,2012,22.0,81.2,6.0,
1555,Jalna,Residential,3,2013,29.0,72.4,9.6,
1556,Jalna,Residential,3,2014,24.599999999999998,100.6,7.0,
1557,Jalna,Residential,3,2015,28.0,92.6,8.0,
1558,Jalna,Residential,4,2011,21.700000000000003,61.400000000000006,5.0,
1559,Jalna,Residential,4,2012,23.6,68.6,6.0,
1560,Jalna,Residential,4,2013,28.6,82.2,8.6,
1561,Jalna,Residential,4,2014,26.0,41.6,6.000000000000001,
1562,Jalna,Residential,4,2015,31.8,81.19999999999999,11.8,
1563,Jalna,Residential,5,2011,18.6,69.2,5.0,
1564,Jalna,Residential,5,2012,24.799999999999997,53.2,6.800000000000001,
1565,Jalna,Residential,5,2013,29.799999999999997,80.80000000000001,8.8,
1566,Jalna,Residential,5,2014,28.6,63.6,8.6,
1567,Jalna,Residential,5,2015,28.8,89.8,11.0,
1568,Jalna,Residential,6,2011,23.799999999999997,57.2,4.0,
1569,Jalna,Residential,6,2012,26.4,41.2,6.0,
1570,Jalna,Residential,6,2013,28.0,61.6,8.0,
1571,Jalna,Residential,6,2014,28.400000000000002,83.39999999999999,6.800000000000001,
1572,Jalna,Residential,6,2015,21.0,66.0,6.5,
1573,Jalna,Residential,7,2011,17.8,35.8,4.0,
1574,Jalna,Residential,7,2012,27.7,41.6,7.0,
1575,Jalna,Residential,7,2013,29.299999999999997,66.8,9.0,
1576,Jalna,Residential,7,2014,26.4,35.2,6.0,
1577,Jalna,Residential,7,2015,21.7,63.8,5.9,
1578,Jalna,Residential,8,2011,18.8,34.400000000000006,5.0,
1579,Jalna,Residential,8,2012,26.6,43.800000000000004,7.0,
1580,Jalna,Residential,8,2013,29.799999999999997,70.4,10.0,
1581,Jalna,Residential,8,2014,23.7,30.3,6.7,
1582,Jalna,Residential,9,2011,19.799999999999997,34.0,4.8,
1583,Jalna,Residential,9,2012,27.7,35.9,7.9,
1584,Jalna,Residential,9,2013,29.6,63.0,9.6,
1585,Jalna,Residential,9,2014,22.8,71.8,5.6,
1586,Jalna,Residential,9,2015,27.6,49.2,8.6,
1587,Jalna,Residential,10,2011,22.799999999999997,64.9,5.699999999999999,
1588,Jalna,Residential,10,2012,28.400000000000002,53.800000000000004,7.6,
1589,Jalna,Residential,10,2013,28.0,62.2,8.0,
1590,Jalna,Residential,10,2014,25.8,60.5,7.0,
1591,Jalna,Residential,10,2015,25.900000000000002,65.2,9.8,
1592,Jalna,Residential,11,2011,25.0,61.5,6.0,
1593,Jalna,Residential,11,2012,28.5,84.4,8.5,
1594,Jalna,Residential,11,2013,28.0,63.800000000000004,7.8,
1595,Jalna,Residential,11,2014,26.2,64.4,5.0,
1596,Jalna,Residential,11,2015,25.200000000000003,113.4,11.0,
1597,Jalna,Residential,12,2011,25.8,77.2,6.4,
1598,Jalna,Residential,12,2012,28.6,67.2,7.0,
1599,Jalna,Residential,12,2013,30.0,79.6,10.0,
1600,Jalna,Residential,12,2014,29.0,81.0,8.5,
1601,Jalna,Residential,12,2015,25.0,101.0,11.8,
1602,Kolhapur,Residential,1,2005,10.0,,4.42,
1603,Kolhapur,Residential,1,2006,8.99,,4.92,
1604,Kolhapur,Residential,1,2007,7.5,43.3,4.56,94.3
1605,Kolhapur,Residential,1,2008,5.840000000000001,45.400000000000006,4.74,99.4
1606,Kolhapur,Residential,1,2009,8.58,58.0,7.0,120.0
1607,Kolhapur,Residential,1,2010,8.0,52.0,7.6,108.6
1608,Kolhapur,Residential,1,2011,11.0,57.4,9.0,
1609,Kolhapur,Residential,1,2012,17.0,64.4,10.0,
1610,Kolhapur,Residential,1,2013,22.5,72.0,16.0,
1611,Kolhapur,Residential,1,2014,22.0,59.2,13.600000000000001,
1612,Kolhapur,Residential,1,2015,23.6,58.6,16.0,
1613,Kolhapur,Residential,2,2005,19.78,,3.65,
1614,Kolhapur,Residential,2,2006,11.26,,5.24,
1615,Kolhapur,Residential,2,2007,7.5,34.4,4.84,73.8
1616,Kolhapur,Residential,2,2008,9.469999999999999,56.2,6.9799999999999995,116.0
1617,Kolhapur,Residential,2,2009,7.3,57.0,7.58,128.4
1618,Kolhapur,Residential,2,2010,8.0,50.0,8.0,108.0
1619,Kolhapur,Residential,2,2011,11.0,57.199999999999996,9.0,
1620,Kolhapur,Residential,2,2012,15.3,58.300000000000004,10.0,
1621,Kolhapur,Residential,2,2013,23.200000000000003,66.2,15.4,
1622,Kolhapur,Residential,2,2014,22.099999999999998,51.0,11.1,
1623,Kolhapur,Residential,2,2015,26.299999999999997,67.6,16.3,
1624,Kolhapur,Residential,3,2005,10.8,,5.65,
1625,Kolhapur,Residential,3,2006,11.52,,6.54,
1626,Kolhapur,Residential,3,2007,8.379999999999999,42.5,4.82,112.0
1627,Kolhapur,Residential,3,2008,11.560000000000002,71.60000000000001,8.5,154.8
1628,Kolhapur,Residential,3,2009,7.1,58.5,7.699999999999999,130.0
1629,Kolhapur,Residential,3,2010,11.0,57.5,9.5,118.0
1630,Kolhapur,Residential,3,2011,11.0,58.5,9.0,
1631,Kolhapur,Residential,3,2012,17.0,61.599999999999994,11.6,
1632,Kolhapur,Residential,3,2013,20.0,67.2,14.1,
1633,Kolhapur,Residential,3,2014,21.0,52.4,12.0,
1634,Kolhapur,Residential,3,2015,21.0,58.5,15.0,
1635,Kolhapur,Residential,4,2005,10.91,,5.300000000000001,
1636,Kolhapur,Residential,4,2006,13.65,,5.5,
1637,Kolhapur,Residential,4,2007,8.11,44.599999999999994,4.7,109.0
1638,Kolhapur,Residential,4,2008,13.8,51.4,10.2,121.80000000000001
1639,Kolhapur,Residential,4,2009,11.4,57.0,9.3,117.0
1640,Kolhapur,Residential,4,2010,10.0,55.0,9.0,115.5
1641,Kolhapur,Residential,4,2011,10.0,63.0,9.0,
1642,Kolhapur,Residential,4,2012,18.0,57.400000000000006,11.0,
1643,Kolhapur,Residential,4,2013,23.8,68.4,17.0,
1644,Kolhapur,Residential,4,2014,20.2,48.2,11.2,
1645,Kolhapur,Residential,4,2015,26.5,67.5,17.0,
1646,Kolhapur,Residential,5,2005,11.440000000000001,,4.65,
1647,Kolhapur,Residential,5,2006,9.850000000000001,125.0,5.4,418.0
1648,Kolhapur,Residential,5,2007,6.8,38.300000000000004,4.26,101.3
1649,Kolhapur,Residential,5,2008,14.239999999999998,54.800000000000004,11.120000000000001,123.0
1650,Kolhapur,Residential,5,2009,9.93,55.4,8.24,115.4
1651,Kolhapur,Residential,5,2010,11.0,54.0,9.0,113.5
1652,Kolhapur,Residential,5,2011,12.0,63.9,9.0,
1653,Kolhapur,Residential,5,2012,17.0,55.0,10.5,
1654,Kolhapur,Residential,5,2013,22.099999999999998,65.2,15.1,
1655,Kolhapur,Residential,5,2014,22.0,51.0,12.0,
1656,Kolhapur,Residential,5,2015,19.5,58.5,14.5,
1657,Kolhapur,Residential,6,2005,6.18,,3.71,
1658,Kolhapur,Residential,6,2006,9.62,,4.8,
1659,Kolhapur,Residential,6,2007,6.97,39.4,3.74,80.2
1660,Kolhapur,Residential,6,2008,10.959999999999999,58.8,7.0,124.19999999999999
1661,Kolhapur,Residential,6,2009,11.100000000000001,55.4,8.59,115.0
1662,Kolhapur,Residential,6,2010,10.0,47.3,8.3,97.30000000000001
1663,Kolhapur,Residential,6,2011,10.0,49.6,7.300000000000001,
1664,Kolhapur,Residential,6,2012,14.0,47.6,8.0,
1665,Kolhapur,Residential,6,2013,14.0,60.2,10.200000000000001,
1666,Kolhapur,Residential,6,2014,15.0,53.0,10.0,
1667,Kolhapur,Residential,6,2015,14.0,43.8,10.0,
1668,Kolhapur,Residential,7,2005,8.0,,4.4,
1669,Kolhapur,Residential,7,2006,9.12,,5.0,
1670,Kolhapur,Residential,7,2007,6.5,35.8,3.5,82.0
1671,Kolhapur,Residential,7,2008,10.5,50.800000000000004,4.4399999999999995,108.6
1672,Kolhapur,Residential,7,2009,6.02,49.599999999999994,6.04,103.6
1673,Kolhapur,Residential,7,2010,9.0,47.5,8.0,94.5
1674,Kolhapur,Residential,7,2011,10.0,47.0,7.0,
1675,Kolhapur,Residential,7,2012,13.0,47.0,8.0,
1676,Kolhapur,Residential,7,2013,12.0,50.0,8.0,
1677,Kolhapur,Residential,7,2014,13.0,42.0,8.3,
1678,Kolhapur,Residential,7,2015,15.2,49.400000000000006,9.6,
1679,Kolhapur,Residential,8,2005,5.959999999999999,,4.16,
1680,Kolhapur,Residential,8,2006,9.1,,4.65,
1681,Kolhapur,Residential,8,2007,7.43,39.0,3.26,82.4
1682,Kolhapur,Residential,8,2008,8.7,54.0,6.0,109.0
1683,Kolhapur,Residential,8,2009,5.300000000000001,53.0,6.73,111.4
1684,Kolhapur,Residential,8,2010,9.0,47.5,8.0,99.0
1685,Kolhapur,Residential,8,2011,9.0,46.2,7.0,
1686,Kolhapur,Residential,8,2012,15.5,54.5,8.5,
1687,Kolhapur,Residential,8,2013,17.2,66.6,12.0,
1688,Kolhapur,Residential,8,2014,14.0,47.0,8.0,
1689,Kolhapur,Residential,8,2015,13.0,49.5,8.5,
1690,Kolhapur,Residential,9,2005,7.37,,3.0,
1691,Kolhapur,Residential,9,2006,8.540000000000001,,5.0,
1692,Kolhapur,Residential,9,2007,5.3,36.0,3.22,77.0
1693,Kolhapur,Residential,9,2008,6.53,47.400000000000006,5.2,98.4
1694,Kolhapur,Residential,9,2009,8.610000000000001,51.0,6.2,106.5
1695,Kolhapur,Residential,9,2010,10.0,55.0,9.0,118.5
1696,Kolhapur,Residential,9,2011,9.5,55.0,8.5,
1697,Kolhapur,Residential,9,2012,14.4,53.800000000000004,10.0,
1698,Kolhapur,Residential,9,2013,25.7,86.39999999999999,16.7,
1699,Kolhapur,Residential,9,2014,17.6,62.6,9.0,
1700,Kolhapur,Residential,9,2015,22.4,67.30000000000001,13.200000000000001,
1701,Kolhapur,Residential,10,2005,10.5,,5.3,
1702,Kolhapur,Residential,10,2006,9.1,,5.0,
1703,Kolhapur,Residential,10,2007,5.3,44.0,3.8,96.4
1704,Kolhapur,Residential,10,2008,10.25,63.0,6.65,136.0
1705,Kolhapur,Residential,10,2009,5.3,52.6,6.92,107.0
1706,Kolhapur,Residential,10,2010,10.0,53.0,8.5,110.5
1707,Kolhapur,Residential,10,2011,11.0,59.5,9.0,
1708,Kolhapur,Residential,10,2012,15.0,58.400000000000006,9.6,
1709,Kolhapur,Residential,10,2013,20.6,62.400000000000006,14.0,
1710,Kolhapur,Residential,10,2014,21.0,62.2,9.7,
1711,Kolhapur,Residential,10,2015,26.5,70.5,14.5,
1712,Kolhapur,Residential,11,2005,6.23,,5.0,
1713,Kolhapur,Residential,11,2006,8.32,,4.32,
1714,Kolhapur,Residential,11,2007,6.16,44.300000000000004,4.09,94.89999999999999
1715,Kolhapur,Residential,11,2008,11.2,62.4,6.74,137.8
1716,Kolhapur,Residential,11,2009,6.0,53.800000000000004,6.62,111.19999999999999
1717,Kolhapur,Residential,11,2010,10.0,55.4,8.4,115.4
1718,Kolhapur,Residential,11,2011,10.8,59.2,9.4,
1719,Kolhapur,Residential,11,2012,14.8,60.0,11.4,
1720,Kolhapur,Residential,11,2013,19.0,60.0,15.0,
1721,Kolhapur,Residential,11,2014,26.1,77.4,12.1,
1722,Kolhapur,Residential,11,2015,27.0,65.0,12.0,
1723,Kolhapur,Residential,12,2005,10.3,,5.8,
1724,Kolhapur,Residential,12,2006,8.440000000000001,,5.0,
1725,Kolhapur,Residential,12,2007,6.12,39.3,4.75,89.3
1726,Kolhapur,Residential,12,2008,13.0,62.0,8.74,133.5
1727,Kolhapur,Residential,12,2009,6.0,55.5,7.1,114.5
1728,Kolhapur,Residential,12,2010,10.5,56.5,9.0,119.0
1729,Kolhapur,Residential,12,2011,13.0,56.2,9.6,
1730,Kolhapur,Residential,12,2012,17.5,64.0,11.5,
1731,Kolhapur,Residential,12,2013,19.0,72.8,16.0,
1732,Kolhapur,Residential,12,2014,26.0,58.0,14.5,
1733,Kolhapur,Residential,12,2015,29.6,70.2,13.0,
1734,Latur,Industrial,1,2010,9.799999999999999,56.4,6.6000000000000005,117.8
1735,Latur,Industrial,1,2011,9.0,96.00000000000001,4.0,
1736,Latur,Industrial,1,2012,11.8,79.60000000000001,4.8,
1737,Latur,Industrial,1,2013,12.8,75.5,4.0,
1738,Latur,Industrial,1,2014,13.799999999999999,62.8,4.0,
1739,Latur,Industrial,2,2010,11.8,69.9,6.7,128.4
1740,Latur,Industrial,2,2011,9.0,45.7,4.0,
1741,Latur,Industrial,2,2012,11.8,58.2,4.6,
1742,Latur,Industrial,2,2013,10.0,58.4,4.0,
1743,Latur,Industrial,2,2014,13.0,62.900000000000006,4.7,
1744,Latur,Industrial,2,2015,11.0,88.7,4.0,
1745,Latur,Industrial,3,2010,12.100000000000001,82.9,6.1,143.89999999999998
1746,Latur,Industrial,3,2011,10.8,26.8,4.0,
1747,Latur,Industrial,3,2012,16.0,34.1,5.0,
1748,Latur,Industrial,3,2013,14.8,63.400000000000006,4.0,
1749,Latur,Industrial,3,2014,15.2,82.60000000000001,5.6000000000000005,
1750,Latur,Industrial,3,2015,11.0,51.1,4.0,
1751,Latur,Industrial,4,2010,13.4,57.3,4.7,151.9
1752,Latur,Industrial,4,2011,11.0,26.7,4.9,
1753,Latur,Industrial,4,2012,12.6,63.2,4.8,
1754,Latur,Industrial,4,2013,13.4,46.8,4.0,
1755,Latur,Industrial,4,2014,11.0,53.0,4.0,
1756,Latur,Industrial,4,2015,10.7,78.9,4.0,
1757,Latur,Industrial,5,2010,14.4,70.1,8.799999999999999,149.5
1758,Latur,Industrial,5,2011,10.0,56.7,4.0,
1759,Latur,Industrial,5,2012,16.5,54.0,9.0,
1760,Latur,Industrial,5,2013,12.6,58.2,4.0,
1761,Latur,Industrial,5,2014,13.600000000000001,51.4,4.0,
1762,Latur,Industrial,5,2015,11.7,86.2,5.0,
1763,Latur,Industrial,6,2010,13.8,20.8,7.0,119.6
1764,Latur,Industrial,6,2011,11.0,45.5,5.0,
1765,Latur,Industrial,6,2012,9.7,35.699999999999996,4.9,
1766,Latur,Industrial,6,2013,11.9,28.900000000000002,4.9,
1767,Latur,Industrial,6,2014,12.6,37.800000000000004,4.0,
1768,Latur,Industrial,6,2015,10.9,39.8,4.0,
1769,Latur,Industrial,7,2010,13.0,96.2,6.800000000000001,207.4
1770,Latur,Industrial,7,2011,10.4,30.4,4.0,
1771,Latur,Industrial,7,2012,12.0,28.0,5.0,
1772,Latur,Industrial,7,2013,11.7,18.7,4.0,
1773,Latur,Industrial,7,2014,11.0,49.0,4.0,
1774,Latur,Industrial,7,2015,11.7,31.5,5.0,
1775,Latur,Industrial,8,2010,11.600000000000001,29.6,4.0,64.3
1776,Latur,Industrial,8,2011,10.8,24.6,4.0,
1777,Latur,Industrial,8,2012,13.000000000000002,34.400000000000006,6.6000000000000005,
1778,Latur,Industrial,8,2013,12.700000000000001,24.9,4.0,
1779,Latur,Industrial,8,2014,9.9,39.4,4.9,
1780,Latur,Industrial,8,2015,11.0,17.8,4.8,
1781,Latur,Industrial,9,2010,13.0,49.0,5.5,126.4
1782,Latur,Industrial,9,2011,10.8,15.6,4.8,
1783,Latur,Industrial,9,2012,16.6,29.0,7.0,
1784,Latur,Industrial,9,2013,10.9,27.599999999999998,4.0,
1785,Latur,Industrial,9,2014,10.6,44.4,4.8,
1786,Latur,Industrial,9,2015,12.0,27.0,4.8,
1787,Latur,Industrial,10,2010,9.799999999999999,26.5,4.0,60.900000000000006
1788,Latur,Industrial,10,2011,11.8,63.2,4.0,
1789,Latur,Industrial,10,2012,19.0,57.0,4.8,
1790,Latur,Industrial,10,2013,13.5,47.0,4.0,
1791,Latur,Industrial,10,2014,11.600000000000001,71.60000000000001,4.0,
1792,Latur,Industrial,10,2015,13.1,76.5,5.0,
1793,Latur,Industrial,11,2010,10.200000000000001,53.2,4.0,120.0
1794,Latur,Industrial,11,2011,12.700000000000001,63.1,4.0,
1795,Latur,Industrial,11,2012,11.399999999999999,69.2,5.699999999999999,
1796,Latur,Industrial,11,2013,13.0,43.8,4.8,
1797,Latur,Industrial,11,2014,11.0,50.0,4.6,
1798,Latur,Industrial,11,2015,10.0,62.5,4.0,
1799,Latur,Industrial,12,2010,11.399999999999999,69.9,4.0,139.10000000000002
1800,Latur,Industrial,12,2011,9.9,82.60000000000001,4.0,
1801,Latur,Industrial,12,2012,10.9,72.0,4.0,
1802,Latur,Industrial,12,2013,14.0,42.1,4.0,
1803,Latur,Industrial,12,2014,10.7,52.7,5.0,
1804,Latur,Industrial,12,2015,12.700000000000001,78.7,4.7,
1805,Latur,Residential,1,2010,11.8,81.39999999999999,4.9,200.63333330000003
1806,Latur,Residential,1,2011,9.6,70.6,4.0,
1807,Latur,Residential,1,2012,9.0,75.5,4.0,
1808,Latur,Residential,1,2013,10.0,76.6,4.0,
1809,Latur,Residential,1,2014,12.6,87.0,4.0,
1810,Latur,Residential,2,2010,14.2,96.13333333599999,4.8,202.13333333999998
1811,Latur,Residential,2,2011,10.399999999999999,111.2,4.0,
1812,Latur,Residential,2,2012,10.0,80.4,5.0,
1813,Latur,Residential,2,2013,11.0,92.6,4.0,
1814,Latur,Residential,2,2014,16.0,64.5,4.5,
1815,Latur,Residential,2,2015,10.5,62.5,4.0,
1816,Latur,Residential,3,2010,12.8,101.49999997,5.800000000000001,214.79999997000004
1817,Latur,Residential,3,2011,10.0,57.400000000000006,4.0,
1818,Latur,Residential,3,2012,11.0,53.5,4.7,
1819,Latur,Residential,3,2013,15.0,61.2,4.0,
1820,Latur,Residential,3,2014,15.0,53.800000000000004,5.0,
1821,Latur,Residential,3,2015,12.0,54.0,4.0,
1822,Latur,Residential,4,2010,11.0,73.66666667,5.0,168.0
1823,Latur,Residential,4,2011,10.8,82.6,5.0,
1824,Latur,Residential,4,2012,11.4,89.0,5.0,
1825,Latur,Residential,4,2013,13.0,54.60000000000001,4.0,
1826,Latur,Residential,4,2014,15.0,63.0,5.0,
1827,Latur,Residential,4,2015,11.0,48.8,4.0,
1828,Latur,Residential,5,2010,12.0,69.5,7.0,213.0
1829,Latur,Residential,5,2011,11.0,57.0,5.0,
1830,Latur,Residential,5,2012,9.9,89.60000000000001,5.8999999999999995,
1831,Latur,Residential,5,2013,12.6,64.6,4.0,
1832,Latur,Residential,5,2014,12.8,72.0,4.0,
1833,Latur,Residential,5,2015,11.7,61.2,4.0,
1834,Latur,Residential,6,2010,12.0,92.5,5.0,177.5
1835,Latur,Residential,6,2011,10.0,65.0,5.0,
1836,Latur,Residential,6,2012,12.6,68.4,5.0,
1837,Latur,Residential,6,2013,14.4,47.8,4.4,
1838,Latur,Residential,6,2014,11.6,55.4,4.0,
1839,Latur,Residential,6,2015,11.0,24.0,4.0,
1840,Latur,Residential,7,2010,10.0,90.866666668,5.0,186.99999998
1841,Latur,Residential,7,2011,9.0,87.80000000000001,4.4,
1842,Latur,Residential,7,2012,11.5,40.0,5.0,
1843,Latur,Residential,7,2013,12.6,37.0,5.0,
1844,Latur,Residential,7,2014,10.0,53.8,4.4,
1845,Latur,Residential,7,2015,11.0,29.0,4.0,
1846,Latur,Residential,8,2010,9.0,69.0,4.0,154.83333332
1847,Latur,Residential,8,2011,9.7,84.1,4.0,
1848,Latur,Residential,8,2012,15.7,44.800000000000004,4.0,
1849,Latur,Residential,8,2013,11.6,53.400000000000006,4.0,
1850,Latur,Residential,8,2014,13.600000000000001,36.8,4.0,
1851,Latur,Residential,8,2015,11.0,25.6,5.0,
1852,Latur,Residential,9,2010,10.600000000000001,69.0,5.0,148.5333333
1853,Latur,Residential,9,2011,9.7,68.1,4.0,
1854,Latur,Residential,9,2012,12.0,59.0,5.0,
1855,Latur,Residential,9,2013,12.5,49.5,4.0,
1856,Latur,Residential,9,2014,11.4,74.0,4.4,
1857,Latur,Residential,9,2015,12.0,35.599999999999994,4.0,
1858,Latur,Residential,10,2010,12.0,109.6,5.2,239.6
1859,Latur,Residential,10,2011,11.5,92.2,5.0,
1860,Latur,Residential,10,2012,12.0,59.800000000000004,4.0,
1861,Latur,Residential,10,2013,14.799999999999999,60.800000000000004,4.8,
1862,Latur,Residential,10,2014,13.0,37.1,4.7,
1863,Latur,Residential,10,2015,11.7,61.5,5.0,
1864,Latur,Residential,11,2010,9.0,73.43333333300001,4.0,141.8
1865,Latur,Residential,11,2011,9.0,88.6,4.0,
1866,Latur,Residential,11,2012,16.0,70.9,5.0,
1867,Latur,Residential,11,2013,13.0,61.00000000000001,5.0,
1868,Latur,Residential,11,2014,11.0,42.7,4.0,
1869,Latur,Residential,11,2015,12.899999999999999,62.5,5.0,
1870,Latur,Residential,12,2010,11.100000000000001,92.5,4.0,191.5
1871,Latur,Residential,12,2011,9.0,63.8,5.0,
1872,Latur,Residential,12,2012,13.7,80.30000000000001,4.0,
1873,Latur,Residential,12,2013,15.0,91.80000000000001,4.0,
1874,Latur,Residential,12,2014,11.0,48.2,4.6,
1875,Latur,Residential,12,2015,12.0,79.5,4.0,
1876,Lote,Industrial,1,2006,6.9,17.0,12.2,23.0
1877,Lote,Industrial,1,2007,15.91,52.900000000000006,12.100000000000001,92.0
1878,Lote,Industrial,1,2008,24.3,54.6,22.78,109.1
1879,Lote,Industrial,1,2010,31.0,48.0,32.0,199.0
1880,Lote,Industrial,1,2011,22.5,83.0,39.0,
1881,Lote,Industrial,1,2012,10.0,24.6,20.8,
1882,Lote,Industrial,1,2014,10.0,98.6,10.0,
1883,Lote,Industrial,1,2015,11.0,127.4,11.0,
1884,Lote,Industrial,2,2006,6.51,28.0,10.5,49.400000000000006
1885,Lote,Industrial,2,2007,11.260000000000002,55.6,13.5,101.0
1886,Lote,Industrial,2,2008,25.62,44.0,21.18,88.80000000000001
1887,Lote,Industrial,2,2010,13.0,130.0,25.0,179.0
1888,Lote,Industrial,2,2011,20.0,27.6,48.0,
1889,Lote,Industrial,2,2013,9.0,177.0,9.0,
1890,Lote,Industrial,2,2014,10.0,97.80000000000001,10.0,
1891,Lote,Industrial,2,2015,11.0,119.0,11.0,
1892,Lote,Industrial,3,2006,6.039999999999999,29.2,5.48,54.0
1893,Lote,Industrial,3,2007,13.68,66.39999999999999,11.870000000000001,115.8
1894,Lote,Industrial,3,2008,18.52,43.8,21.7,93.4
1895,Lote,Industrial,3,2010,21.0,123.0,23.0,272.0
1896,Lote,Industrial,3,2011,17.7,87.9,38.1,
1897,Lote,Industrial,3,2013,5.4,62.7,9.0,
1898,Lote,Industrial,3,2014,10.0,123.19999999999999,10.600000000000001,
1899,Lote,Industrial,3,2015,11.0,162.1,11.0,
1900,Lote,Industrial,4,2006,6.46,34.5,29.3,69.0
1901,Lote,Industrial,4,2007,11.57,11.5,10.850000000000001,23.900000000000002
1902,Lote,Industrial,4,2008,17.84,32.2,22.35,71.7
1903,Lote,Industrial,4,2011,22.1,78.3,38.900000000000006,
1904,Lote,Industrial,4,2013,10.0,88.0,9.0,
1905,Lote,Industrial,4,2014,10.0,111.10000000000001,10.0,
1906,Lote,Industrial,4,2015,11.0,179.70000000000002,11.0,
1907,Lote,Industrial,5,2006,10.2,15.8,9.14,24.6
1908,Lote,Industrial,5,2007,19.41,33.5,9.76,97.5
1909,Lote,Industrial,5,2008,19.49,36.2,25.35,79.9
1910,Lote,Industrial,5,2011,33.2,32.2,49.400000000000006,
1911,Lote,Industrial,5,2013,5.0,65.9,9.0,
1912,Lote,Industrial,5,2014,10.0,97.2,10.9,
1913,Lote,Industrial,5,2015,11.0,132.4,11.0,
1914,Lote,Industrial,6,2006,10.15,20.6,10.940000000000001,44.0
1915,Lote,Industrial,6,2007,8.5,22.0,7.8,38.0
1916,Lote,Industrial,6,2008,18.6,27.5,22.6,50.0
1917,Lote,Industrial,6,2012,18.0,54.0,28.0,
1918,Lote,Industrial,6,2013,7.0,55.9,9.7,
1919,Lote,Industrial,6,2014,10.0,93.10000000000001,10.0,
1920,Lote,Industrial,7,2006,5.65,16.5,10.95,36.5
1921,Lote,Industrial,7,2007,11.89,18.6,7.12,35.6
1922,Lote,Industrial,7,2008,27.3,43.0,23.0,82.0
1923,Lote,Industrial,7,2011,12.0,29.0,22.0,
1924,Lote,Industrial,7,2012,14.0,36.0,26.0,
1925,Lote,Industrial,7,2013,7.1,84.3,8.7,
1926,Lote,Industrial,7,2014,8.0,88.6,9.0,
1927,Lote,Industrial,8,2006,5.640000000000001,14.700000000000001,14.0,23.4
1928,Lote,Industrial,8,2007,13.920000000000002,10.2,12.700000000000001,27.799999999999997
1929,Lote,Industrial,8,2008,25.11,53.8,24.75,103.8
1930,Lote,Industrial,8,2011,23.0,15.0,24.0,
1931,Lote,Industrial,8,2013,6.6,99.0,9.0,
1932,Lote,Industrial,8,2014,9.0,70.4,9.0,
1933,Lote,Industrial,9,2006,5.48,19.2,12.350000000000001,37.6
1934,Lote,Industrial,9,2007,14.34,37.2,10.88,79.2
1935,Lote,Industrial,9,2008,23.63,79.2,23.75,169.9
1936,Lote,Industrial,9,2010,28.0,301.0,47.0,410.0
1937,Lote,Industrial,9,2011,23.8,27.0,26.400000000000002,
1938,Lote,Industrial,9,2013,9.0,161.4,9.0,
1939,Lote,Industrial,9,2014,9.5,83.0,10.5,
1940,Lote,Industrial,10,2006,8.3,30.700000000000003,16.950000000000003,63.1
1941,Lote,Industrial,10,2007,11.599999999999998,48.2,12.520000000000001,95.4
1942,Lote,Industrial,10,2008,21.2,50.0,21.3,96.0
1943,Lote,Industrial,10,2010,29.0,211.0,47.0,278.0
1944,Lote,Industrial,10,2011,9.8,23.4,18.4,
1945,Lote,Industrial,10,2013,8.0,82.5,9.0,
1946,Lote,Industrial,10,2014,10.4,90.0,10.4,
1947,Lote,Industrial,11,2006,7.970000000000001,43.6,5.1,76.7
1948,Lote,Industrial,11,2007,12.35,53.2,10.149999999999999,112.30000000000001
1949,Lote,Industrial,11,2008,21.23,40.1,21.540000000000003,78.4
1950,Lote,Industrial,11,2010,10.5,22.0,15.0,70.5
1951,Lote,Industrial,11,2011,15.0,22.0,21.0,
1952,Lote,Industrial,11,2012,19.0,50.0,24.0,
