,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
1338,Greater Mumbai,Industrial,9,2007,36.42,109.6,46.76,
1339,Greater Mumbai,Industrial,9,2008,55.800000000000004,178.0,52.7,
1340,Greater Mumbai,Industrial,10,2005,88.56,158.00000000000003,68.0,
1341,Greater Mumbai,Industrial,10,2006,57.2,165.0,29.5,
1342,Greater Mumbai,Industrial,10,2007,41.900000000000006,148.0,45.839999999999996,
1343,Greater Mumbai,Industrial,10,2008,66.7,130.8,51.36,
1344,Greater Mumbai,Industrial,11,2005,92.83000000000001,199.6,67.6,
1345,Greater Mumbai,Industrial,11,2006,68.05,167.8,49.010000000000005,
1346,Greater Mumbai,Industrial,11,2007,67.75,181.0,52.04,
1347,Greater Mumbai,Industrial,11,2008,68.1,89.60000000000001,58.18000000000001,
1348,Greater Mumbai,Industrial,12,2005,94.0,205.0,63.85,
1349,Greater Mumbai,Industrial,12,2006,59.040000000000006,178.8,19.36,
1350,Greater Mumbai,Industrial,12,2007,84.44000000000001,219.9,51.46,
1351,Greater Mumbai,Industrial,12,2008,72.75,110.70000000000002,59.99000000000001,
1352,Greater Mumbai,Residential,7,2006,33.5,57.0,9.5,
1353,Greater Mumbai,Residential,11,2006,54.44000000000001,108.60000000000002,40.400000000000006,
1354,Jalgaon,Industrial,1,2011,55.4,159.4,27.799999999999997,
1355,Jalgaon,Industrial,1,2012,94.0,165.0,68.0,
1356,Jalgaon,Industrial,1,2013,65.5,163.5,29.5,
1357,Jalgaon,Industrial,1,2014,48.800000000000004,129.8,26.0,
1358,Jalgaon,Industrial,1,2015,51.2,129.4,22.0,
1359,Jalgaon,Industrial,2,2011,54.6,163.89999999999998,27.3,
1360,Jalgaon,Industrial,2,2012,94.0,166.0,44.0,
1361,Jalgaon,Industrial,2,2013,73.5,171.0,32.5,
1362,Jalgaon,Industrial,2,2014,50.400000000000006,131.6,25.200000000000003,
1363,Jalgaon,Industrial,2,2015,51.3,128.3,22.0,
1364,Jalgaon,Industrial,3,2011,54.1,169.0,27.0,
1365,Jalgaon,Industrial,3,2012,86.39999999999999,163.0,68.0,
1366,Jalgaon,Industrial,3,2013,61.0,179.0,30.0,
1367,Jalgaon,Industrial,3,2014,52.0,141.2,29.200000000000003,
1368,Jalgaon,Industrial,3,2015,51.0,123.6,22.0,
1369,Jalgaon,Industrial,4,2011,50.599999999999994,160.0,26.299999999999997,
1370,Jalgaon,Industrial,4,2012,94.0,160.6,67.0,
1371,Jalgaon,Industrial,4,2013,63.5,177.0,37.5,
1372,Jalgaon,Industrial,4,2014,54.3,141.9,27.0,
1373,Jalgaon,Industrial,4,2015,52.1,123.2,23.1,
1374,Jalgaon,Industrial,5,2011,50.8,149.8,23.8,
1375,Jalgaon,Industrial,5,2012,94.0,163.0,68.0,
1376,Jalgaon,Industrial,5,2013,61.5,165.0,42.5,
1377,Jalgaon,Industrial,5,2014,57.0,142.4,26.0,
1378,Jalgaon,Industrial,5,2015,52.3,126.89999999999999,23.0,
1379,Jalgaon,Industrial,6,2011,50.9,156.8,25.299999999999997,
1380,Jalgaon,Industrial,6,2012,94.0,154.0,51.5,
1381,Jalgaon,Industrial,6,2013,66.0,158.39999999999998,32.0,
1382,Jalgaon,Industrial,6,2014,49.5,137.0,22.9,
1383,Jalgaon,Industrial,6,2015,42.400000000000006,114.4,17.0,
1384,Jalgaon,Industrial,7,2011,50.39999999999999,154.4,24.0,
1385,Jalgaon,Industrial,7,2012,94.0,179.8,64.8,
1386,Jalgaon,Industrial,7,2013,59.400000000000006,153.60000000000002,27.1,
1387,Jalgaon,Industrial,7,2014,51.0,123.4,20.800000000000004,
1388,Jalgaon,Industrial,7,2015,43.2,107.2,15.2,
1389,Jalgaon,Industrial,8,2011,50.2,139.7,23.3,
1390,Jalgaon,Industrial,8,2012,94.0,163.00000000000003,64.2,
1391,Jalgaon,Industrial,8,2013,49.7,131.8,27.400000000000002,
1392,Jalgaon,Industrial,8,2014,47.6,130.2,23.4,
1393,Jalgaon,Industrial,8,2015,42.3,112.3,16.0,
1394,Jalgaon,Industrial,9,2011,52.1,159.2,26.1,
1395,Jalgaon,Industrial,9,2012,94.0,156.5,62.5,
1396,Jalgaon,Industrial,9,2013,53.60000000000001,154.10000000000002,25.1,
1397,Jalgaon,Industrial,9,2014,48.5,139.2,25.299999999999997,
1398,Jalgaon,Industrial,9,2015,39.3,114.60000000000001,16.3,
1399,Jalgaon,Industrial,10,2011,52.0,163.8,25.200000000000003,
1400,Jalgaon,Industrial,10,2012,94.0,143.3,44.8,
1401,Jalgaon,Industrial,10,2013,68.9,139.9,29.50000000000001,
1402,Jalgaon,Industrial,10,2014,52.1,140.5,26.0,
1403,Jalgaon,Industrial,10,2015,42.2,120.0,16.0,
1404,Jalgaon,Industrial,11,2011,52.4,142.2,23.0,
1405,Jalgaon,Industrial,11,2012,94.0,155.3,59.90000000000001,
1406,Jalgaon,Industrial,11,2013,65.30000000000001,154.8,24.6,
1407,Jalgaon,Industrial,11,2014,51.6,134.3,23.0,
1408,Jalgaon,Industrial,11,2015,39.3,117.19999999999999,16.299999999999997,
1409,Jalgaon,Industrial,12,2011,54.0,158.8,27.2,
1410,Jalgaon,Industrial,12,2012,83.0,159.0,42.5,
1411,Jalgaon,Industrial,12,2013,94.0,218.20000000000002,29.8,
1412,Jalgaon,Industrial,12,2014,49.4,132.6,25.200000000000003,
1413,Jalgaon,Industrial,12,2015,39.1,122.39999999999999,15.0,
1414,Jalgaon,Residential,1,2010,50.400000000000006,143.8,23.1,225.1
1415,Jalgaon,Residential,1,2011,48.0,149.10000000000002,23.0,
1416,Jalgaon,Residential,1,2012,49.800000000000004,138.6,22.0,
1417,Jalgaon,Residential,1,2013,51.0,156.0,22.0,
1418,Jalgaon,Residential,1,2014,42.3,118.3,21.0,
1419,Jalgaon,Residential,1,2015,45.3,120.0,19.3,
1420,Jalgaon,Residential,2,2010,51.0,146.0,18.700000000000003,207.60000000000002
1421,Jalgaon,Residential,2,2011,49.0,135.0,20.6,
1422,Jalgaon,Residential,2,2012,53.8,146.8,23.6,
1423,Jalgaon,Residential,2,2013,55.5,158.0,25.0,
1424,Jalgaon,Residential,2,2014,43.8,118.80000000000001,22.8,
1425,Jalgaon,Residential,2,2015,47.5,115.5,20.0,
1426,Jalgaon,Residential,3,2010,41.7,123.9,16.1,206.2
1427,Jalgaon,Residential,3,2011,47.5,142.5,21.0,
1428,Jalgaon,Residential,3,2012,49.0,145.0,21.0,
1429,Jalgaon,Residential,3,2013,51.0,158.8,22.6,
1430,Jalgaon,Residential,3,2014,48.3,133.9,26.0,
1431,Jalgaon,Residential,3,2015,48.0,118.0,20.3,
1432,Jalgaon,Residential,4,2010,40.0,131.4,16.5,223.9
1433,Jalgaon,Residential,4,2011,48.0,138.60000000000002,17.3,
1434,Jalgaon,Residential,4,2012,48.0,149.60000000000002,19.0,
1435,Jalgaon,Residential,4,2013,53.0,166.2,21.0,
1436,Jalgaon,Residential,4,2014,48.0,139.3,25.0,
1437,Jalgaon,Residential,4,2015,47.5,117.5,20.5,
1438,Jalgaon,Residential,5,2010,46.8,133.0,16.2,212.60000000000002
1439,Jalgaon,Residential,5,2011,43.60000000000001,122.2,17.0,
1440,Jalgaon,Residential,5,2012,47.0,149.0,19.0,
1441,Jalgaon,Residential,5,2013,49.8,153.6,20.0,
1442,Jalgaon,Residential,5,2014,49.0,136.4,24.0,
1443,Jalgaon,Residential,5,2015,45.6,112.6,20.0,
1444,Jalgaon,Residential,6,2010,46.0,132.0,18.5,225.0
1445,Jalgaon,Residential,6,2011,42.0,110.4,17.0,
1446,Jalgaon,Residential,6,2012,46.900000000000006,145.3,17.6,
1447,Jalgaon,Residential,6,2013,40.0,152.0,18.0,
1448,Jalgaon,Residential,6,2014,44.0,129.2,18.8,
1449,Jalgaon,Residential,6,2015,39.0,103.4,16.400000000000002,
1450,Jalgaon,Residential,7,2010,43.2,124.39999999999999,18.6,192.6
1451,Jalgaon,Residential,7,2011,44.0,134.0,16.8,
1452,Jalgaon,Residential,7,2012,44.6,133.3,18.0,
1453,Jalgaon,Residential,7,2013,43.300000000000004,108.8,17.700000000000003,
1454,Jalgaon,Residential,7,2014,42.0,116.3,20.3,
1455,Jalgaon,Residential,7,2015,36.2,100.6,15.0,
1456,Jalgaon,Residential,8,2010,47.0,127.0,19.5,200.5
1457,Jalgaon,Residential,8,2011,43.199999999999996,122.99999999999999,17.2,
1458,Jalgaon,Residential,8,2012,42.0,119.5,16.5,
1459,Jalgaon,Residential,8,2013,48.8,147.8,20.400000000000002,
1460,Jalgaon,Residential,8,2014,42.0,114.4,19.200000000000003,
1461,Jalgaon,Residential,8,2015,35.0,103.3,14.3,
1462,Jalgaon,Residential,9,2010,46.0,124.0,17.0,197.4
1463,Jalgaon,Residential,9,2011,42.0,120.5,16.0,
1464,Jalgaon,Residential,9,2012,44.2,140.6,18.4,
1465,Jalgaon,Residential,9,2013,46.5,139.5,18.5,
1466,Jalgaon,Residential,9,2014,43.5,111.5,19.5,
1467,Jalgaon,Residential,9,2015,37.0,112.0,15.0,
1468,Jalgaon,Residential,10,2010,43.7,128.10000000000002,17.700000000000003,238.8
1469,Jalgaon,Residential,10,2011,42.8,120.4,16.4,
1470,Jalgaon,Residential,10,2012,46.2,126.50000000000003,20.0,
1471,Jalgaon,Residential,10,2013,37.0,115.0,17.0,
1472,Jalgaon,Residential,10,2014,42.6,123.20000000000002,22.3,
1473,Jalgaon,Residential,10,2015,37.0,108.0,14.0,
1474,Jalgaon,Residential,11,2010,49.4,134.4,18.2,244.60000000000002
1475,Jalgaon,Residential,11,2011,44.6,130.3,18.0,
1476,Jalgaon,Residential,11,2012,46.5,125.0,19.5,
1477,Jalgaon,Residential,11,2013,42.5,131.0,18.5,
1478,Jalgaon,Residential,11,2014,44.6,123.0,19.900000000000002,
1479,Jalgaon,Residential,11,2015,37.8,149.8,15.0,
1480,Jalgaon,Residential,12,2010,48.5,151.5,23.5,265.5
1481,Jalgaon,Residential,12,2011,48.0,131.6,21.0,
1482,Jalgaon,Residential,12,2012,49.0,142.8,23.0,
1483,Jalgaon,Residential,12,2013,44.800000000000004,127.60000000000002,19.3,
1484,Jalgaon,Residential,12,2014,43.8,124.0,20.200000000000003,
1485,Jalgaon,Residential,12,2015,38.0,115.60000000000001,13.4,
1486,Jalna,Industrial,1,2011,24.9,206.3,6.699999999999999,
1487,Jalna,Industrial,1,2012,32.3,167.0,11.3,
1488,Jalna,Industrial,1,2013,34.0,256.8,13.200000000000001,
1489,Jalna,Industrial,1,2014,35.0,298.4,13.0,
1490,Jalna,Industrial,2,2011,29.6,237.9,9.9,
1491,Jalna,Industrial,2,2012,30.099999999999998,110.1,10.2,
1492,Jalna,Industrial,2,2013,34.0,209.2,13.200000000000001,
1493,Jalna,Industrial,2,2014,34.0,251.0,13.0,
1494,Jalna,Industrial,2,2015,36.9,267.79999999999995,14.899999999999999,
1495,Jalna,Industrial,3,2011,28.3,132.9,9.5,
1496,Jalna,Industrial,3,2012,29.8,143.8,8.8,
1497,Jalna,Industrial,3,2013,33.2,219.2,13.0,
1498,Jalna,Industrial,3,2014,32.0,262.6,11.8,
1499,Jalna,Industrial,3,2015,37.4,176.60000000000002,15.2,
1500,Jalna,Industrial,4,2011,29.400000000000002,139.4,7.4,
1501,Jalna,Industrial,4,2012,31.9,176.5,11.6,
1502,Jalna,Industrial,4,2013,33.0,233.9,12.3,
1503,Jalna,Industrial,4,2014,32.0,201.5,12.0,
1504,Jalna,Industrial,4,2015,35.8,198.8,18.2,
1505,Jalna,Industrial,5,2011,26.9,161.8,7.3,
1506,Jalna,Industrial,5,2012,32.4,215.79999999999998,10.4,
1507,Jalna,Industrial,5,2013,32.0,146.9,12.0,
1508,Jalna,Industrial,5,2014,32.3,278.5,12.0,
1509,Jalna,Industrial,5,2015,33.3,192.2,15.9,
1510,Jalna,Industrial,6,2011,29.199999999999996,216.59999999999997,11.499999999999998,
1511,Jalna,Industrial,6,2012,30.8,142.6,10.200000000000001,
1512,Jalna,Industrial,6,2013,31.4,203.2,12.0,
1513,Jalna,Industrial,6,2014,32.0,250.5,13.0,
1514,Jalna,Industrial,7,2011,31.299999999999997,176.5,9.3,
1515,Jalna,Industrial,7,2012,34.4,162.2,10.8,
1516,Jalna,Industrial,7,2013,31.0,137.5,11.0,
1517,Jalna,Industrial,7,2014,35.0,296.5,13.0,
1518,Jalna,Industrial,7,2015,31.8,105.20000000000002,11.0,
1519,Jalna,Industrial,8,2011,29.799999999999997,223.3,7.3,
1520,Jalna,Industrial,8,2012,31.0,209.2,10.0,
1521,Jalna,Industrial,8,2013,33.2,128.0,12.4,
1522,Jalna,Industrial,8,2014,34.2,203.0,12.0,
1523,Jalna,Industrial,8,2015,28.0,115.0,10.600000000000001,
1524,Jalna,Industrial,9,2011,29.0,140.7,8.0,
1525,Jalna,Industrial,9,2012,33.5,145.5,11.5,
1526,Jalna,Industrial,9,2013,33.0,169.2,12.3,
1527,Jalna,Industrial,9,2014,31.3,258.79999999999995,12.6,
1528,Jalna,Industrial,9,2015,31.2,88.6,12.0,
1529,Jalna,Industrial,10,2011,33.5,312.0,9.0,
1530,Jalna,Industrial,10,2012,36.0,190.0,13.200000000000001,
1531,Jalna,Industrial,10,2013,32.0,165.79999999999998,11.1,
1532,Jalna,Industrial,10,2014,31.2,238.8,12.0,
1533,Jalna,Industrial,10,2015,32.0,111.19999999999999,14.0,
1534,Jalna,Industrial,11,2011,30.3,250.2,9.3,
1535,Jalna,Industrial,11,2012,34.0,234.49999999999997,13.1,
1536,Jalna,Industrial,11,2013,33.0,189.1,12.0,
1537,Jalna,Industrial,11,2014,33.0,225.6,12.3,
1538,Jalna,Industrial,11,2015,36.5,112.30000000000001,16.0,
1539,Jalna,Industrial,12,2011,31.2,254.2,9.2,
1540,Jalna,Industrial,12,2012,34.0,155.60000000000002,13.0,
1541,Jalna,Industrial,12,2013,33.2,245.8,13.0,
1542,Jalna,Industrial,12,2014,34.0,236.39999999999998,13.299999999999999,
1543,Jalna,Industrial,12,2015,33.0,101.4,15.0,
1544,Jalna,Residential,1,2011,28.200000000000003,105.5,8.4,
1545,Jalna,Residential,1,2012,30.3,164.2,10.0,
1546,Jalna,Residential,1,2013,32.3,144.5,12.0,
1547,Jalna,Residential,1,2014,32.0,126.1,12.0,
1548,Jalna,Residential,2,2011,25.4,81.6,7.4,
1549,Jalna,Residential,2,2012,29.299999999999997,163.8,7.8999999999999995,
1550,Jalna,Residential,2,2013,35.0,160.0,12.0,
1551,Jalna,Residential,2,2014,34.0,119.6,9.2,
1552,Jalna,Residential,2,2015,39.0,175.0,16.0,
1553,Jalna,Residential,3,2011,28.700000000000003,99.5,6.8,
1554,Jalna,Residential,3,2012,29.8,138.0,8.0,
1555,Jalna,Residential,3,2013,32.0,156.8,12.0,
1556,Jalna,Residential,3,2014,31.4,124.8,11.0,
1557,Jalna,Residential,3,2015,39.3,245.2,17.599999999999998,
1558,Jalna,Residential,4,2011,27.6,131.7,7.3,
1559,Jalna,Residential,4,2012,28.2,152.8,8.600000000000001,
1560,Jalna,Residential,4,2013,31.4,153.20000000000005,11.0,
1561,Jalna,Residential,4,2014,31.6,100.0,9.2,
1562,Jalna,Residential,4,2015,36.4,136.8,14.0,
1563,Jalna,Residential,5,2011,24.0,110.0,6.0,
1564,Jalna,Residential,5,2012,47.6,126.2,10.4,
1565,Jalna,Residential,5,2013,30.2,118.20000000000002,10.2,
1566,Jalna,Residential,5,2014,31.0,130.6,10.2,
1567,Jalna,Residential,5,2015,32.2,130.6,13.200000000000001,
1568,Jalna,Residential,6,2011,34.0,102.60000000000001,5.4,
1569,Jalna,Residential,6,2012,29.400000000000002,129.2,11.0,
1570,Jalna,Residential,6,2013,30.4,100.4,10.0,
1571,Jalna,Residential,6,2014,31.0,110.60000000000001,10.0,
1572,Jalna,Residential,6,2015,32.5,118.5,9.0,
1573,Jalna,Residential,7,2011,25.6,94.60000000000001,6.0,
1574,Jalna,Residential,7,2012,30.0,108.79999999999998,10.3,
1575,Jalna,Residential,7,2013,31.0,204.70000000000005,10.0,
1576,Jalna,Residential,7,2014,30.3,96.0,8.6,
1577,Jalna,Residential,7,2015,30.0,115.6,8.299999999999999,
1578,Jalna,Residential,8,2011,28.0,111.19999999999999,7.3,
1579,Jalna,Residential,8,2012,30.2,105.60000000000002,11.0,
1580,Jalna,Residential,8,2013,31.0,128.6,11.0,
1581,Jalna,Residential,8,2014,30.3,104.0,8.3,
1582,Jalna,Residential,9,2011,24.4,86.2,7.2,
1583,Jalna,Residential,9,2012,32.1,110.4,11.0,
1584,Jalna,Residential,9,2013,32.0,111.0,11.0,
1585,Jalna,Residential,9,2014,30.0,114.60000000000001,9.8,
1586,Jalna,Residential,9,2015,29.400000000000002,103.2,11.0,
1587,Jalna,Residential,10,2011,29.5,112.1,7.3,
1588,Jalna,Residential,10,2012,35.6,109.80000000000001,12.4,
1589,Jalna,Residential,10,2013,31.3,123.5,9.899999999999999,
1590,Jalna,Residential,10,2014,32.4,122.69999999999996,8.299999999999999,
1591,Jalna,Residential,10,2015,31.1,176.99999999999994,12.1,
1592,Jalna,Residential,11,2011,28.0,119.5,7.5,
1593,Jalna,Residential,11,2012,33.0,141.6,12.0,
1594,Jalna,Residential,11,2013,30.4,149.60000000000002,10.4,
1595,Jalna,Residential,11,2014,31.2,115.6,10.600000000000001,
1596,Jalna,Residential,11,2015,38.0,184.9,17.599999999999998,
1597,Jalna,Residential,12,2011,28.0,179.39999999999998,8.0,
1598,Jalna,Residential,12,2012,32.1,211.39999999999998,12.0,
1599,Jalna,Residential,12,2013,32.0,142.89999999999998,12.0,
1600,Jalna,Residential,12,2014,30.0,120.5,9.5,
1601,Jalna,Residential,12,2015,36.2,150.8,17.200000000000003,
1602,Kolhapur,Residential,1,2005,36.74000000000001,,10.280000000000001,
1603,Kolhapur,Residential,1,2006,54.42,,14.71,
1604,Kolhapur,Residential,1,2007,44.1,82.6,12.08,262.7
1605,Kolhapur,Residential,1,2008,29.43,125.4,13.379999999999999,285.20000000000005
1606,Kolhapur,Residential,1,2009,19.880000000000003,110.0,14.85,384.0
1607,Kolhapur,Residential,1,2010,22.200000000000006,104.0,17.400000000000002,292.6
1608,Kolhapur,Residential,1,2011,29.3,112.3,23.0,
1609,Kolhapur,Residential,1,2012,42.800000000000004,148.6,28.0,
1610,Kolhapur,Residential,1,2013,60.5,236.0,34.5,
1611,Kolhapur,Residential,1,2014,67.80000000000001,193.2,36.400000000000006,
1612,Kolhapur,Residential,1,2015,70.4,143.20000000000002,39.0,
1613,Kolhapur,Residential,2,2005,48.67999999999999,,10.1,
1614,Kolhapur,Residential,2,2006,55.78,,14.940000000000001,
1615,Kolhapur,Residential,2,2007,43.7,104.2,11.700000000000001,285.20000000000005
1616,Kolhapur,Residential,2,2008,39.230000000000004,126.80000000000001,15.850000000000001,284.8
1617,Kolhapur,Residential,2,2009,22.200000000000003,111.2,15.620000000000005,384.6
1618,Kolhapur,Residential,2,2010,25.0,108.0,18.0,286.0
1619,Kolhapur,Residential,2,2011,27.0,107.6,20.0,
1620,Kolhapur,Residential,2,2012,39.7,154.7,27.7,
1621,Kolhapur,Residential,2,2013,64.6,246.2,33.6,
1622,Kolhapur,Residential,2,2014,62.8,192.4,36.900000000000006,
1623,Kolhapur,Residential,2,2015,64.7,154.2,38.7,
1624,Kolhapur,Residential,3,2005,28.85,,11.55,
1625,Kolhapur,Residential,3,2006,58.08,,15.58,
1626,Kolhapur,Residential,3,2007,42.94,103.0,12.68,414.0
1627,Kolhapur,Residential,3,2008,39.120000000000005,119.0,21.02,268.4
1628,Kolhapur,Residential,3,2009,23.5,123.5,16.4,410.0
1629,Kolhapur,Residential,3,2010,23.5,102.0,20.5,250.5
1630,Kolhapur,Residential,3,2011,33.5,112.0,22.0,
1631,Kolhapur,Residential,3,2012,43.0,169.8,29.400000000000002,
1632,Kolhapur,Residential,3,2013,52.0,149.3,26.0,
1633,Kolhapur,Residential,3,2014,59.6,166.8,34.2,
1634,Kolhapur,Residential,3,2015,53.5,134.0,31.5,
1635,Kolhapur,Residential,4,2005,52.43,,12.79,
1636,Kolhapur,Residential,4,2006,50.9,,15.4,
1637,Kolhapur,Residential,4,2007,45.87000000000001,106.4,12.0,358.0
1638,Kolhapur,Residential,4,2008,42.230000000000004,136.6,22.5,317.20000000000005
1639,Kolhapur,Residential,4,2009,24.25,113.5,18.0,404.0
1640,Kolhapur,Residential,4,2010,32.00000000000001,132.5,26.200000000000003,346.5
1641,Kolhapur,Residential,4,2011,32.0,116.0,24.5,
1642,Kolhapur,Residential,4,2012,49.0,179.00000000000003,31.0,
1643,Kolhapur,Residential,4,2013,60.0,181.0,29.0,
1644,Kolhapur,Residential,4,2014,56.400000000000006,130.20000000000002,32.8,
1645,Kolhapur,Residential,4,2015,64.5,164.5,36.0,
1646,Kolhapur,Residential,5,2005,39.62,,9.2,
1647,Kolhapur,Residential,5,2006,39.35,125.0,12.45,418.0
1648,Kolhapur,Residential,5,2007,43.8,108.1,12.98,351.20000000000005
1649,Kolhapur,Residential,5,2008,43.36000000000001,113.8,24.400000000000002,321.6
1650,Kolhapur,Residential,5,2009,27.439999999999998,117.6,20.04,386.4
1651,Kolhapur,Residential,5,2010,33.5,123.5,29.0,367.0
1652,Kolhapur,Residential,5,2011,39.3,135.3,27.0,
1653,Kolhapur,Residential,5,2012,46.5,176.5,31.5,
1654,Kolhapur,Residential,5,2013,59.900000000000006,207.00000000000003,30.0,
1655,Kolhapur,Residential,5,2014,55.400000000000006,135.8,34.0,
1656,Kolhapur,Residential,5,2015,44.0,121.5,26.5,
1657,Kolhapur,Residential,6,2005,33.220000000000006,,14.98,
1658,Kolhapur,Residential,6,2006,41.08,,11.620000000000001,
1659,Kolhapur,Residential,6,2007,42.39,105.0,12.4,350.4000000000001
1660,Kolhapur,Residential,6,2008,37.3,102.19999999999999,21.36,245.79999999999998
1661,Kolhapur,Residential,6,2009,25.76,120.80000000000001,19.61,424.6
1662,Kolhapur,Residential,6,2010,24.0,99.8,18.0,258.0
1663,Kolhapur,Residential,6,2011,25.0,87.7,19.799999999999997,
1664,Kolhapur,Residential,6,2012,40.400000000000006,154.2,26.0,
1665,Kolhapur,Residential,6,2013,51.0,139.8,27.799999999999997,
1666,Kolhapur,Residential,6,2014,53.0,130.0,31.0,
1667,Kolhapur,Residential,6,2015,32.8,103.4,20.4,
1668,Kolhapur,Residential,7,2005,46.3,,11.2,
1669,Kolhapur,Residential,7,2006,47.300000000000026,,11.960000000000008,
1670,Kolhapur,Residential,7,2007,20.0,69.80000000000001,8.06,187.60000000000002
1671,Kolhapur,Residential,7,2008,31.919999999999998,104.19999999999999,17.6,253.39999999999995
1672,Kolhapur,Residential,7,2009,14.950000000000001,94.4,12.46,250.60000000000016
1673,Kolhapur,Residential,7,2010,26.5,103.5,19.5,272.5
1674,Kolhapur,Residential,7,2011,27.0,106.0,20.400000000000002,
1675,Kolhapur,Residential,7,2012,35.40000000000001,142.0,26.60000000000001,
1676,Kolhapur,Residential,7,2013,33.0,108.0,24.0,
1677,Kolhapur,Residential,7,2014,40.99999999999999,156.20000000000007,27.7,
1678,Kolhapur,Residential,7,2015,36.2,110.2,21.0,
1679,Kolhapur,Residential,8,2005,44.78,,9.639999999999999,
1680,Kolhapur,Residential,8,2006,36.5,,10.5,
1681,Kolhapur,Residential,8,2007,34.39000000000003,65.2,6.440000000000001,144.4
1682,Kolhapur,Residential,8,2008,29.3,123.0,14.0,270.0
1683,Kolhapur,Residential,8,2009,19.48,102.0,14.940000000000001,257.4000000000001
1684,Kolhapur,Residential,8,2010,23.5,109.0,18.5,310.0
1685,Kolhapur,Residential,8,2011,29.0,106.4,22.200000000000006,
1686,Kolhapur,Residential,8,2012,36.5,147.5,26.5,
1687,Kolhapur,Residential,8,2013,52.400000000000006,165.8,29.800000000000004,
1688,Kolhapur,Residential,8,2014,47.5,126.5,26.5,
1689,Kolhapur,Residential,8,2015,37.0,98.0,17.5,
1690,Kolhapur,Residential,9,2005,46.690000000000005,,10.25,
1691,Kolhapur,Residential,9,2006,38.42000000000001,,10.48,
1692,Kolhapur,Residential,9,2007,36.28,81.0,10.980000000000002,171.0
1693,Kolhapur,Residential,9,2008,23.80000000000001,101.20000000000002,14.100000000000001,216.40000000000003
1694,Kolhapur,Residential,9,2009,21.23,95.0,14.75,232.5
1695,Kolhapur,Residential,9,2010,27.5,100.0,19.0,290.0
1696,Kolhapur,Residential,9,2011,28.0,102.5,22.0,
1697,Kolhapur,Residential,9,2012,38.0,147.6,27.0,
1698,Kolhapur,Residential,9,2013,49.2,156.59999999999997,30.3,
1699,Kolhapur,Residential,9,2014,43.4,110.7,29.499999999999996,
1700,Kolhapur,Residential,9,2015,54.60000000000001,121.8,22.8,
1701,Kolhapur,Residential,10,2005,51.2,,10.2,
1702,Kolhapur,Residential,10,2006,47.05,,14.25,
1703,Kolhapur,Residential,10,2007,18.35,105.00000000000001,8.620000000000001,234.2
1704,Kolhapur,Residential,10,2008,25.75,118.5,16.85,296.5
1705,Kolhapur,Residential,10,2009,20.75,113.4,15.700000000000001,315.80000000000024
1706,Kolhapur,Residential,10,2010,27.5,105.5,20.0,287.5
1707,Kolhapur,Residential,10,2011,33.5,123.5,25.5,
1708,Kolhapur,Residential,10,2012,37.60000000000001,154.39999999999998,25.800000000000004,
1709,Kolhapur,Residential,10,2013,48.0,142.2,29.0,
1710,Kolhapur,Residential,10,2014,43.7,117.0,26.6,
1711,Kolhapur,Residential,10,2015,62.5,115.5,26.0,
