City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,year_number_diff,NO2_Median_YOY_diff,NO2_Median,Median_NO2_MOM_diff
Solapur,Residential,20060120,2006,12,1,-4.1,35.3,-1.2
Solapur,Residential,20070120,2007,12,1,-1.3,34,0.3
Solapur,Residential,20080120,2008,12,1,2.75,36.75,-0.65
Solapur,Residential,20090120,2009,12,1,0.75,37.5,1.75
Solapur,Residential,20100120,2010,12,1,-2.5,35,-1
Solapur,Residential,20110120,2011,12,1,0,35,-0.5
Solapur,Residential,20120120,2012,12,1,0,35,0
Solapur,Residential,20130120,2013,12,1,-0.5,34.5,-0.5
Solapur,Residential,20140120,2014,12,1,0.5,35,0.5
Solapur,Residential,20150120,2015,12,1,0,35,-0.5
Tarapur,Industrial,20060010,2006,1,,,33.5,
Tarapur,Industrial,20070010,2007,1,1,0,33.5,2.3
Tarapur,Industrial,20080010,2008,1,1,14,47.5,5.1
Tarapur,Industrial,20060020,2006,2,-2,,22.3,-11.2
Tarapur,Industrial,20070020,2007,2,1,8.35,30.65,-2.85
Tarapur,Industrial,20080020,2008,2,1,29.25,59.9,12.4
Tarapur,Industrial,20060030,2006,3,-2,,26.2,3.9
Tarapur,Industrial,20070030,2007,3,1,3.6,29.8,-0.85
Tarapur,Industrial,20080030,2008,3,1,18.6,48.4,-11.5
Tarapur,Industrial,20060040,2006,4,-2,,21.5,-4.7
Tarapur,Industrial,20070040,2007,4,1,0.25,21.75,-8.05
Tarapur,Industrial,20080040,2008,4,1,24.05,45.8,-2.6
Tarapur,Industrial,20060050,2006,5,-2,,15,-6.5
Tarapur,Industrial,20070050,2007,5,1,3.3,18.3,-3.45
Tarapur,Industrial,20080050,2008,5,1,39.5,57.8,12
Tarapur,Industrial,20060060,2006,6,-2,,17.5,2.5
Tarapur,Industrial,20070060,2007,6,1,11.3,28.8,10.5
Tarapur,Industrial,20080060,2008,6,1,20.5,49.3,-8.5
Tarapur,Industrial,20060070,2006,7,-2,,22.8,5.3
Tarapur,Industrial,20070070,2007,7,1,5.6,28.4,-0.4
Tarapur,Industrial,20080070,2008,7,1,16,44.4,-4.9
Tarapur,Industrial,20060080,2006,8,-2,,21.25,-1.55
Tarapur,Industrial,20070080,2007,8,1,10.4,31.65,3.25
Tarapur,Industrial,20080080,2008,8,1,13.5,45.15,0.75
Tarapur,Industrial,20060090,2006,9,-2,,21,-0.25
Tarapur,Industrial,20070090,2007,9,1,13.15,34.15,2.5
Tarapur,Industrial,20080090,2008,9,1,15.65,49.8,4.65
Tarapur,Industrial,20060100,2006,10,-2,,21.8,0.8
Tarapur,Industrial,20070100,2007,10,1,9.5,31.3,-2.85
Tarapur,Industrial,20080100,2008,10,1,21.7,53,3.2
Tarapur,Industrial,20060110,2006,11,-2,,23.8,2
Tarapur,Industrial,20070110,2007,11,1,11.7,35.5,4.2
Tarapur,Industrial,20080110,2008,11,1,8.5,44,-9
Tarapur,Industrial,20060120,2006,12,-2,,31.2,7.4
Tarapur,Industrial,20070120,2007,12,1,11.2,42.4,6.9
Tarapur,Industrial,20080120,2008,12,1,10.9,53.3,9.3
Thane,Industrial,19980010,1998,1,,,49,
Thane,Industrial,19990010,1999,1,1,-28.5,20.5,-2.6
Thane,Industrial,20000010,2000,1,1,-1.1,19.4,-4.5
Thane,Industrial,20010010,2001,1,1,7.5,26.9,1.1
Thane,Industrial,20020010,2002,1,1,-11.1,15.8,6.5
Thane,Industrial,20040010,2004,1,2,,17.7,-7.7
Thane,Industrial,20050010,2005,1,1,-0.7,17,1.9
Thane,Industrial,20060010,2006,1,1,-4.2,12.8,3.2
Thane,Industrial,20070010,2007,1,1,-2.1,10.7,-0.65
Thane,Industrial,20080010,2008,1,1,1.3,12,-1.25
Thane,Industrial,20090010,2009,1,1,12.75,24.75,6.85
Thane,Industrial,20100010,2010,1,1,-7.25,17.5,-2.7
Thane,Industrial,20110010,2011,1,1,-5.5,12,-3
Thane,Industrial,20120010,2012,1,1,1,13,0.5
Thane,Industrial,20130010,2013,1,1,7.5,20.5,8
Thane,Industrial,20140010,2014,1,1,31.5,52,8
Thane,Industrial,20150010,2015,1,1,6,58,-1
Thane,Industrial,19980020,1998,2,-17,,36.8,-12.2
Thane,Industrial,19990020,1999,2,1,-19.1,17.7,-2.8
Thane,Industrial,20000020,2000,2,1,7,24.7,5.3
Thane,Industrial,20010020,2001,2,1,1.2,25.9,-1
Thane,Industrial,20020020,2002,2,1,-12.7,13.2,-2.6
Thane,Industrial,20040020,2004,2,2,,13,-4.7
Thane,Industrial,20050020,2005,2,1,5.85,18.85,1.85
Thane,Industrial,20060020,2006,2,1,-6,12.85,0.05
Thane,Industrial,20070020,2007,2,1,-3.3,9.55,-1.15
Thane,Industrial,20080020,2008,2,1,8.6,18.15,6.15
Thane,Industrial,20090020,2009,2,1,7.45,25.6,0.85
Thane,Industrial,20100020,2010,2,1,-10.6,15,-2.5
Thane,Industrial,20110020,2011,2,1,-2,13,1
Thane,Industrial,20120020,2012,2,1,0,13,0
Thane,Industrial,20130020,2013,2,1,9,22,1.5
Thane,Industrial,20140020,2014,2,1,35,57,5
Thane,Industrial,20150020,2015,2,1,5.5,62.5,4.5
Thane,Industrial,19980030,1998,3,-17,,19.6,-17.2
Thane,Industrial,19990030,1999,3,1,-0.4,19.2,1.5
Thane,Industrial,20000030,2000,3,1,4.7,23.9,-0.8
Thane,Industrial,20010030,2001,3,1,-2.6,21.3,-4.6
Thane,Industrial,20020030,2002,3,1,-3.3,18,4.8
Thane,Industrial,20040030,2004,3,2,,12,-1
Thane,Industrial,20050030,2005,3,1,2.3,14.3,-4.55
Thane,Industrial,20060030,2006,3,1,2.2,16.5,3.65
Thane,Industrial,20070030,2007,3,1,-4.7,11.8,2.25
Thane,Industrial,20080030,2008,3,1,5.9,17.7,-0.45
Thane,Industrial,20090030,2009,3,1,11.6,29.3,3.7
Thane,Industrial,20100030,2010,3,1,-12.8,16.5,1.5
Thane,Industrial,20110030,2011,3,1,-2.5,14,1
Thane,Industrial,20120030,2012,3,1,-2.5,11.5,-1.5
Thane,Industrial,20130030,2013,3,1,14.5,26,4
Thane,Industrial,20140030,2014,3,1,33,59,2
Thane,Industrial,20150030,2015,3,1,-3,56,-6.5
Thane,Industrial,19990040,1999,4,-16,,32.7,13.5
Thane,Industrial,20000040,2000,4,1,-14.1,18.6,-5.3
Thane,Industrial,20010040,2001,4,1,-0.9,17.7,-3.6
Thane,Industrial,20020040,2002,4,1,7.1,24.8,6.8
Thane,Industrial,20040040,2004,4,2,,13.45,1.45
Thane,Industrial,20050040,2005,4,1,3.05,16.5,2.2
Thane,Industrial,20060040,2006,4,1,-3.9,12.6,-3.9
Thane,Industrial,20070040,2007,4,1,2.5,15.1,3.3
Thane,Industrial,20080040,2008,4,1,2.9,18,0.3
Thane,Industrial,20090040,2009,4,1,9.3,27.3,-2
Thane,Industrial,20100040,2010,4,1,-12.8,14.5,-2
Thane,Industrial,20120040,2012,4,2,,12,0.5
Thane,Industrial,20130040,2013,4,1,18,30,4
Thane,Industrial,20140040,2014,4,1,28,58,-1
Thane,Industrial,20150040,2015,4,1,0.5,58.5,2.5
Thane,Industrial,19980050,1998,5,-17,,21.4,
Thane,Industrial,19990050,1999,5,1,12.7,34.1,1.4
Thane,Industrial,20000050,2000,5,1,-17.9,16.2,-2.4
Thane,Industrial,20010050,2001,5,1,8.4,24.6,6.9
Thane,Industrial,20020050,2002,5,1,-2,22.6,-2.2
Thane,Industrial,20040050,2004,5,2,,14.9,1.45
Thane,Industrial,20050050,2005,5,1,-4.1,10.8,-5.7
Thane,Industrial,20060050,2006,5,1,1.9,12.7,0.1
Thane,Industrial,20070050,2007,5,1,-0.9,11.8,-3.3
Thane,Industrial,20080050,2008,5,1,8.3,20.1,2.1
Thane,Industrial,20090050,2009,5,1,7.05,27.15,-0.15
Thane,Industrial,20100050,2010,5,1,-11.15,16,1.5
Thane,Industrial,20120050,2012,5,2,,12,0
Thane,Industrial,20130050,2013,5,1,19,31,1
Thane,Industrial,20140050,2014,5,1,38,69,11
Thane,Industrial,20150050,2015,5,1,-10,59,0.5
Thane,Industrial,19980060,1998,6,-17,,28.2,6.8
Thane,Industrial,19990060,1999,6,1,8.3,36.5,2.4
Thane,Industrial,20000060,2000,6,1,-4.5,32,15.8
Thane,Industrial,20010060,2001,6,1,-16.1,15.9,-8.7
Thane,Industrial,20020060,2002,6,1,5.9,21.8,-0.8
Thane,Industrial,20040060,2004,6,2,,14.7,-0.2
Thane,Industrial,20050060,2005,6,1,-3.4,11.3,0.5
Thane,Industrial,20060060,2006,6,1,0,11.3,-1.4
Thane,Industrial,20070060,2007,6,1,3.2,14.5,2.7
Thane,Industrial,20080060,2008,6,1,4.8,19.3,-0.8
Thane,Industrial,20090060,2009,6,1,4.1,23.4,-3.75
Thane,Industrial,20100060,2010,6,1,-10.4,13,-3
Thane,Industrial,20110060,2011,6,1,-1,12,
Thane,Industrial,20120060,2012,6,1,0,12,0
Thane,Industrial,20130060,2013,6,1,10,22,-9
Thane,Industrial,20140060,2014,6,1,39,61,-8
Thane,Industrial,20150060,2015,6,1,-15,46,-13
Thane,Industrial,19980070,1998,7,-17,,26.7,-1.5
Thane,Industrial,19990070,1999,7,1,5.6,32.3,-4.2
Thane,Industrial,20000070,2000,7,1,-10.1,22.2,-9.8
Thane,Industrial,20010070,2001,7,1,-4.8,17.4,1.5
Thane,Industrial,20020070,2002,7,1,-1.3,16.1,-5.7
Thane,Industrial,20040070,2004,7,2,,13.2,-1.5
Thane,Industrial,20050070,2005,7,1,-3.4,9.8,-1.5
Thane,Industrial,20060070,2006,7,1,0.6,10.4,-0.9
Thane,Industrial,20070070,2007,7,1,2.6,13,-1.5
Thane,Industrial,20080070,2008,7,1,4.3,17.3,-2
Thane,Industrial,20090070,2009,7,1,6.2,23.5,0.1
Thane,Industrial,20100070,2010,7,1,-11.5,12,-1
Thane,Industrial,20110070,2011,7,1,1,13,1
Thane,Industrial,20120070,2012,7,1,-1,12,0
Thane,Industrial,20130070,2013,7,1,11,23,1
Thane,Industrial,20140070,2014,7,1,29.5,52.5,-8.5
Thane,Industrial,20150070,2015,7,1,0.5,53,7
Thane,Industrial,19980080,1998,8,-17,,22.4,-4.3
Thane,Industrial,19990080,1999,8,1,18.8,41.2,8.9
Thane,Industrial,20000080,2000,8,1,-5.7,35.5,13.3
Thane,Industrial,20010080,2001,8,1,-18.5,17,-0.4
Thane,Industrial,20020080,2002,8,1,7.6,24.6,8.5
Thane,Industrial,20040080,2004,8,2,,10.5,-2.7
Thane,Industrial,20050080,2005,8,1,1.35,11.85,2.05
Thane,Industrial,20060080,2006,8,1,-2.35,9.5,-0.9
Thane,Industrial,20070080,2007,8,1,3.9,13.4,0.4
Thane,Industrial,20080080,2008,8,1,3.9,17.3,0
Thane,Industrial,20090080,2009,8,1,1.35,18.65,-4.85
Thane,Industrial,20100080,2010,8,1,-6.65,12,0
Thane,Industrial,20110080,2011,8,1,1,13,0
Thane,Industrial,20120080,2012,8,1,0,13,1
Thane,Industrial,20130080,2013,8,1,18,31,8
Thane,Industrial,20140080,2014,8,1,17,48,-4.5
Thane,Industrial,20150080,2015,8,1,9.5,57.5,4.5
Thane,Industrial,19980090,1998,9,-17,,26.9,4.5
Thane,Industrial,19990090,1999,9,1,5.6,32.5,-8.7
Thane,Industrial,20000090,2000,9,1,-1.5,31,-4.5
Thane,Industrial,20010090,2001,9,1,-12.7,18.3,1.3
Thane,Industrial,20020090,2002,9,1,2.6,20.9,-3.7
Thane,Industrial,20040090,2004,9,2,,12.3,1.8
Thane,Industrial,20050090,2005,9,1,-1.3,11,-0.85
Thane,Industrial,20060090,2006,9,1,-1.1,9.9,0.4
Thane,Industrial,20070090,2007,9,1,2.35,12.25,-1.15
Thane,Industrial,20080090,2008,9,1,6.25,18.5,1.2
Thane,Industrial,20090090,2009,9,1,-0.8,17.7,-0.95
Thane,Industrial,20100090,2010,9,1,-5.2,12.5,0.5
Thane,Industrial,20110090,2011,9,1,2,14.5,1.5
Thane,Industrial,20120090,2012,9,1,-3.5,11,-2
Thane,Industrial,20130090,2013,9,1,21,32,1
Thane,Industrial,20140090,2014,9,1,27.5,59.5,11.5
Thane,Industrial,20150090,2015,9,1,-0.5,59,1.5
Thane,Industrial,19980100,1998,10,-17,,25.1,-1.8
Thane,Industrial,19990100,1999,10,1,-0.4,24.7,-7.8
Thane,Industrial,20000100,2000,10,1,2.8,27.5,-3.5
Thane,Industrial,20010100,2001,10,1,-10.9,16.6,-1.7
Thane,Industrial,20020100,2002,10,1,6.9,23.5,2.6
Thane,Industrial,20040100,2004,10,2,,10.9,-1.4
Thane,Industrial,20050100,2005,10,1,-0.95,9.95,-1.05
Thane,Industrial,20060100,2006,10,1,1.85,11.8,1.9
Thane,Industrial,20070100,2007,10,1,4.2,16,3.75
Thane,Industrial,20080100,2008,10,1,5.6,21.6,3.1
Thane,Industrial,20090100,2009,10,1,-4.6,17,-0.7
Thane,Industrial,20100100,2010,10,1,-3,14,1.5
Thane,Industrial,20110100,2011,10,1,-1.5,12.5,-2
Thane,Industrial,20120100,2012,10,1,-0.5,12,1
Thane,Industrial,20130100,2013,10,1,24,36,4
Thane,Industrial,20140100,2014,10,1,16,52,-7.5
Thane,Industrial,20150100,2015,10,1,7,59,0
Thane,Industrial,19980110,1998,11,-17,,23.6,-1.5
Thane,Industrial,19990110,1999,11,1,-3.4,20.2,-4.5
Thane,Industrial,20000110,2000,11,1,4.1,24.3,-3.2
Thane,Industrial,20010110,2001,11,1,-10.5,13.8,-2.8
Thane,Industrial,20020110,2002,11,1,14.4,28.2,4.7
Thane,Industrial,20040110,2004,11,2,,11.05,0.15
Thane,Industrial,20050110,2005,11,1,-0.55,10.5,0.55
Thane,Industrial,20060110,2006,11,1,0.5,11,-0.8
Thane,Industrial,20070110,2007,11,1,1.6,12.6,-3.4
Thane,Industrial,20080110,2008,11,1,5.1,17.7,-3.9
Thane,Industrial,20090110,2009,11,1,-0.15,17.55,0.55
Thane,Industrial,20110110,2011,11,2,,14,1.5
Thane,Industrial,20120110,2012,11,1,-3,11,-1
Thane,Industrial,20130110,2013,11,1,27,38,2
Thane,Industrial,20140110,2014,11,1,21,59,7
Thane,Industrial,20150110,2015,11,1,-6.5,52.5,-6.5
Thane,Industrial,19980120,1998,12,-17,,23.1,-0.5
Thane,Industrial,19990120,1999,12,1,0.8,23.9,3.7
Thane,Industrial,20000120,2000,12,1,1.9,25.8,1.5
Thane,Industrial,20010120,2001,12,1,-16.5,9.3,-4.5
Thane,Industrial,20020120,2002,12,1,16.1,25.4,-2.8
Thane,Industrial,20040120,2004,12,2,,15.1,4.05
Thane,Industrial,20050120,2005,12,1,-5.5,9.6,-0.9
Thane,Industrial,20060120,2006,12,1,1.75,11.35,0.35
Thane,Industrial,20070120,2007,12,1,1.9,13.25,0.65
Thane,Industrial,20080120,2008,12,1,4.65,17.9,0.2
Thane,Industrial,20090120,2009,12,1,2.3,20.2,2.65
Thane,Industrial,20100120,2010,12,1,-5.2,15,
Thane,Industrial,20110120,2011,12,1,-2.5,12.5,-1.5
Thane,Industrial,20120120,2012,12,1,0,12.5,1.5
Thane,Industrial,20130120,2013,12,1,31.5,44,6
Thane,Industrial,20140120,2014,12,1,15,59,0
Thane,Industrial,20150120,2015,12,1,-10,49,-3.5
Thane,Residential,19980010,1998,1,,,31.2,
Thane,Residential,19990010,1999,1,1,-7.25,23.95,-4.55
Thane,Residential,20000010,2000,1,1,-11,12.95,-10.3
Thane,Residential,20010010,2001,1,1,11.25,24.2,3.55
Thane,Residential,20020010,2002,1,1,-10.35,13.85,4.75
Thane,Residential,20040010,2004,1,2,,14.5,-2.45
Thane,Residential,20050010,2005,1,1,-0.5,14,-2.4
Thane,Residential,20060010,2006,1,1,-3.4,10.6,1.2
Thane,Residential,20070010,2007,1,1,-0.8,9.8,-0.2
Thane,Residential,20080010,2008,1,1,1,10.8,0.85
Thane,Residential,20090010,2009,1,1,2.8,13.6,-0.7
Thane,Residential,20100010,2010,1,1,4.4,18,-2.2
Thane,Residential,20110010,2011,1,1,-4,14,1
Thane,Residential,20120010,2012,1,1,-2,12,-1
Thane,Residential,20130010,2013,1,1,14,26,13
Thane,Residential,20140010,2014,1,1,37,63,13
Thane,Residential,20150010,2015,1,1,-3.5,59.5,-3.5
Thane,Residential,19980020,1998,2,-17,,45.25,14.05
Thane,Residential,19990020,1999,2,1,-23.7,21.55,-2.4
Thane,Residential,20000020,2000,2,1,-6.45,15.1,2.15
Thane,Residential,20010020,2001,2,1,6.3,21.4,-2.8
Thane,Residential,20020020,2002,2,1,-7.3,14.1,0.25
Thane,Residential,20040020,2004,2,2,,13.3,-1.2
Thane,Residential,20050020,2005,2,1,1.7,15,1
Thane,Residential,20060020,2006,2,1,-4.05,10.95,0.35
Thane,Residential,20070020,2007,2,1,-3,7.95,-1.85
Thane,Residential,20080020,2008,2,1,3.45,11.4,0.6
Thane,Residential,20090020,2009,2,1,1.8,13.2,-0.4
Thane,Residential,20100020,2010,2,1,2.8,16,-2
Thane,Residential,20110020,2011,2,1,-3,13,-1
Thane,Residential,20120020,2012,2,1,0,13,1
Thane,Residential,20130020,2013,2,1,14,27,1
Thane,Residential,20140020,2014,2,1,42.5,69.5,6.5
Thane,Residential,20150020,2015,2,1,-6,63.5,4
Thane,Residential,19980030,1998,3,-17,,49.05,3.8
Thane,Residential,19990030,1999,3,1,-29.6,19.45,-2.1
Thane,Residential,20000030,2000,3,1,1.05,20.5,5.4
Thane,Residential,20010030,2001,3,1,3.75,24.25,2.85
Thane,Residential,20020030,2002,3,1,-4.9,19.35,5.25
Thane,Residential,20040030,2004,3,2,,12.85,-0.45
Thane,Residential,20050030,2005,3,1,1.65,14.5,-0.5
Thane,Residential,20060030,2006,3,1,-0.9,13.6,2.65
Thane,Residential,20070030,2007,3,1,-3.25,10.35,2.4
Thane,Residential,20080030,2008,3,1,3.45,13.8,2.4
Thane,Residential,20090030,2009,3,1,3,16.8,3.6
Thane,Residential,20100030,2010,3,1,0.2,17,1
Thane,Residential,20110030,2011,3,1,-3,14,1
Thane,Residential,20120030,2012,3,1,-2,12,-1
Thane,Residential,20130030,2013,3,1,19.5,31.5,4.5
Thane,Residential,20140030,2014,3,1,34,65.5,-4
Thane,Residential,20150030,2015,3,1,-3.5,62,-1.5
Thane,Residential,19990040,1999,4,-16,,29.55,10.1
Thane,Residential,20000040,2000,4,1,-7.75,21.8,1.3
Thane,Residential,20010040,2001,4,1,2.3,24.1,-0.15
Thane,Residential,20020040,2002,4,1,-4.45,19.65,0.3
Thane,Residential,20040040,2004,4,2,,10.95,-1.9
Thane,Residential,20050040,2005,4,1,-0.15,10.8,-3.7
Thane,Residential,20060040,2006,4,1,0.8,11.6,-2
Thane,Residential,20070040,2007,4,1,-1.2,10.4,0.05
Thane,Residential,20080040,2008,4,1,4.95,15.35,1.55
Thane,Residential,20090040,2009,4,1,6.15,21.5,4.7
Thane,Residential,20100040,2010,4,1,-6.5,15,-2
Thane,Residential,20110040,2011,4,1,-2.5,12.5,-1.5
Thane,Residential,20120040,2012,4,1,-0.5,12,0
Thane,Residential,20130040,2013,4,1,22,34,2.5
Thane,Residential,20140040,2014,4,1,26,60,-5.5
Thane,Residential,20150040,2015,4,1,4,64,2
Thane,Residential,19980050,1998,5,-17,,26.55,
Thane,Residential,19990050,1999,5,1,-0.4,26.15,-3.4
Thane,Residential,20000050,2000,5,1,-7.55,18.6,-3.2
Thane,Residential,20010050,2001,5,1,4.45,23.05,-1.05
Thane,Residential,20020050,2002,5,1,-2.6,20.45,0.8
Thane,Residential,20040050,2004,5,2,,14.05,3.1
Thane,Residential,20050050,2005,5,1,-3.4,10.65,-0.15
Thane,Residential,20060050,2006,5,1,1.25,11.9,0.3
Thane,Residential,20070050,2007,5,1,-2.6,9.3,-1.1
Thane,Residential,20080050,2008,5,1,8.8,18.1,2.75
Thane,Residential,20090050,2009,5,1,-2.85,15.25,-6.25
Thane,Residential,20100050,2010,5,1,-1.75,13.5,-1.5
Thane,Residential,20110050,2011,5,1,-1.5,12,-0.5
Thane,Residential,20120050,2012,5,1,1,13,1
Thane,Residential,20130050,2013,5,1,19.5,32.5,-1.5
Thane,Residential,20140050,2014,5,1,39.5,72,12
Thane,Residential,20150050,2015,5,1,-6,66,2
Thane,Residential,19980060,1998,6,-17,,26.9,0.35
Thane,Residential,19990060,1999,6,1,-1.15,25.75,-0.4
Thane,Residential,20000060,2000,6,1,-3.45,22.3,3.7
Thane,Residential,20010060,2001,6,1,-5.35,16.95,-6.1
Thane,Residential,20020060,2002,6,1,4.9,21.85,1.4
Thane,Residential,20040060,2004,6,2,,9.9,-4.15
Thane,Residential,20050060,2005,6,1,3.3,13.2,2.55
Thane,Residential,20060060,2006,6,1,-3.2,10,-1.9
Thane,Residential,20070060,2007,6,1,0.2,10.2,0.9
Thane,Residential,20080060,2008,6,1,5.5,15.7,-2.4
Thane,Residential,20090060,2009,6,1,7.3,23,7.75
Thane,Residential,20100060,2010,6,1,-13,10,-3.5
Thane,Residential,20110060,2011,6,1,3,13,1
Thane,Residential,20120060,2012,6,1,-1,12,-1
Thane,Residential,20130060,2013,6,1,11,23,-9.5
Thane,Residential,20140060,2014,6,1,40.5,63.5,-8.5
Thane,Residential,20150060,2015,6,1,-17.5,46,-20
Thane,Residential,19980070,1998,7,-17,,51.8,24.9
Thane,Residential,19990070,1999,7,1,-22.45,29.35,3.6
Thane,Residential,20000070,2000,7,1,-12.65,16.7,-5.6
Thane,Residential,20010070,2001,7,1,-1.3,15.4,-1.55
Thane,Residential,20020070,2002,7,1,0.4,15.8,-6.05
Thane,Residential,20040070,2004,7,2,,12.75,2.85
Thane,Residential,20050070,2005,7,1,-2.35,10.4,-2.8
Thane,Residential,20060070,2006,7,1,-0.4,10,0
Thane,Residential,20070070,2007,7,1,-0.05,9.95,-0.25
Thane,Residential,20080070,2008,7,1,6.05,16,0.3
Thane,Residential,20090070,2009,7,1,-0.3,15.7,-7.3
Thane,Residential,20100070,2010,7,1,-1.7,14,4
Thane,Residential,20110070,2011,7,1,-1,13,0
Thane,Residential,20120070,2012,7,1,0,13,1
Thane,Residential,20130070,2013,7,1,14,27,4
Thane,Residential,20140070,2014,7,1,29.5,56.5,-7
Thane,Residential,20150070,2015,7,1,-3.5,53,7
Thane,Residential,19980080,1998,8,-17,,36.9,-14.9
Thane,Residential,19990080,1999,8,1,-1.55,35.35,6
Thane,Residential,20000080,2000,8,1,-12.4,22.95,6.25
Thane,Residential,20010080,2001,8,1,-5.55,17.4,2
Thane,Residential,20020080,2002,8,1,0.35,17.75,1.95
Thane,Residential,20040080,2004,8,2,,9.3,-3.45
Thane,Residential,20050080,2005,8,1,0,9.3,-1.1
Thane,Residential,20060080,2006,8,1,0.6,9.9,-0.1
Thane,Residential,20070080,2007,8,1,0.15,10.05,0.1
Thane,Residential,20080080,2008,8,1,4.5,14.55,-1.45
Thane,Residential,20090080,2009,8,1,0.75,15.3,-0.4
Thane,Residential,20100080,2010,8,1,-3.3,12,-2
Thane,Residential,20110080,2011,8,1,1,13,0
Thane,Residential,20120080,2012,8,1,-1,12,-1
Thane,Residential,20130080,2013,8,1,21,33,6
Thane,Residential,20140080,2014,8,1,28,61,4.5
Thane,Residential,20150080,2015,8,1,-2,59,6
Thane,Residential,19980090,1998,9,-17,,29.85,-7.05
Thane,Residential,19990090,1999,9,1,-4.15,25.7,-9.65
Thane,Residential,20000090,2000,9,1,-5,20.7,-2.25
Thane,Residential,20010090,2001,9,1,-4.6,16.1,-1.3
Thane,Residential,20020090,2002,9,1,-1,15.1,-2.65
Thane,Residential,20040090,2004,9,2,,10.15,0.85
Thane,Residential,20050090,2005,9,1,0.15,10.3,1
Thane,Residential,20060090,2006,9,1,-0.6,9.7,-0.2
Thane,Residential,20070090,2007,9,1,0.5,10.2,0.15
Thane,Residential,20080090,2008,9,1,4.3,14.5,-0.05
Thane,Residential,20090090,2009,9,1,-1.5,13,-2.3
Thane,Residential,20100090,2010,9,1,0,13,1
Thane,Residential,20110090,2011,9,1,0,13,0
Thane,Residential,20120090,2012,9,1,-1,12,0
Thane,Residential,20130090,2013,9,1,21.5,33.5,0.5
Thane,Residential,20140090,2014,9,1,26.5,60,-1
Thane,Residential,20150090,2015,9,1,3.5,63.5,4.5
Thane,Residential,19980100,1998,10,-17,,26.7,-3.15
Thane,Residential,19990100,1999,10,1,-3.35,23.35,-2.35
Thane,Residential,20000100,2000,10,1,-1.15,22.2,1.5
Thane,Residential,20010100,2001,10,1,-7.25,14.95,-1.15
Thane,Residential,20020100,2002,10,1,-1.15,13.8,-1.3
Thane,Residential,20040100,2004,10,2,,9.35,-0.8
Thane,Residential,20050100,2005,10,1,-1.25,8.1,-2.2
Thane,Residential,20060100,2006,10,1,1.7,9.8,0.1
Thane,Residential,20070100,2007,10,1,-0.1,9.7,-0.5
Thane,Residential,20080100,2008,10,1,8.65,18.35,3.85
Thane,Residential,20090100,2009,10,1,-2.85,15.5,2.5
Thane,Residential,20100100,2010,10,1,-1.5,14,1
Thane,Residential,20110100,2011,10,1,0,14,1
Thane,Residential,20120100,2012,10,1,-2,12,0
Thane,Residential,20130100,2013,10,1,29.5,41.5,8
Thane,Residential,20140100,2014,10,1,9,50.5,-9.5
Thane,Residential,20150100,2015,10,1,13.5,64,0.5
Thane,Residential,19980110,1998,11,-17,,33.55,6.85
Thane,Residential,19990110,1999,11,1,-13.3,20.25,-3.1
Thane,Residential,20000110,2000,11,1,1.95,22.2,0
Thane,Residential,20010110,2001,11,1,-7.7,14.5,-0.45
Thane,Residential,20020110,2002,11,1,0.8,15.3,1.5
Thane,Residential,20040110,2004,11,2,,9.8,0.45
Thane,Residential,20050110,2005,11,1,0,9.8,1.7
Thane,Residential,20060110,2006,11,1,1,10.8,1
Thane,Residential,20070110,2007,11,1,-1.2,9.6,-0.1
Thane,Residential,20080110,2008,11,1,6.45,16.05,-2.3
Thane,Residential,20090110,2009,11,1,-0.35,15.7,0.2
Thane,Residential,20100110,2010,11,1,-2.7,13,-1
Thane,Residential,20110110,2011,11,1,2,15,1
Thane,Residential,20120110,2012,11,1,-2,13,1
Thane,Residential,20130110,2013,11,1,26.5,39.5,-2
Thane,Residential,20140110,2014,11,1,18.5,58,7.5
Thane,Residential,20150110,2015,11,1,-5,53,-11
Thane,Residential,19980120,1998,12,-17,,28.5,-5.05
Thane,Residential,19990120,1999,12,1,-5.25,23.25,3
Thane,Residential,20000120,2000,12,1,-2.6,20.65,-1.55
Thane,Residential,20010120,2001,12,1,-11.55,9.1,-5.4
Thane,Residential,20020120,2002,12,1,7.85,16.95,1.65
Thane,Residential,20040120,2004,12,2,,16.4,6.6
Thane,Residential,20050120,2005,12,1,-7,9.4,-0.4
Thane,Residential,20060120,2006,12,1,0.6,10,-0.8
Thane,Residential,20070120,2007,12,1,-0.05,9.95,0.35
Thane,Residential,20080120,2008,12,1,4.35,14.3,-1.75
Thane,Residential,20090120,2009,12,1,5.9,20.2,4.5
Thane,Residential,20100120,2010,12,1,-7.2,13,0
Thane,Residential,20110120,2011,12,1,0,13,-2
Thane,Residential,20120120,2012,12,1,0,13,0
Thane,Residential,20130120,2013,12,1,37,50,10.5
Thane,Residential,20140120,2014,12,1,13,63,5
Thane,Residential,20150120,2015,12,1,-5,58,5
Ulhasnagar,Residential,20100010,2010,1,,,68,
